"","cover.change","site_code","Taxon","leafN.final","height.final","rootN.final","SLA.final","root.depth.final","rootDiam.final","SRL.final","RTD.final","RMF.final","mean.DSI","mean.MAP"
"560",0.8,"jorndrt.us","SENNA BAUHINIOIDES",28.4698275360808,0.18,17.0373917126409,14.29802652,1.7,0.352855027771709,54.9491592048728,0.168694730321026,0.373918087428179,-0.833636513973871,241.88
"561",-14.5,"ukulingadrt.za","SETARIA NIGRIROSTRIS",12.8,0.70078375519008,3.5,19.4151288177775,0.405361970969318,0.3,60.3730750203199,0.55,0.375066521602175,-0.50505187005187,732.6
"562",-0.166666667,"brokenh.au","SIDA PETROPHILA",26.6201247880702,1.322333333,9.90325239042059,6.557280047,0.314118290970976,0.279442727528055,17.9433564650003,0.309576847955591,0.320596715000571,-0.847632508833922,283
"563",-1.036249833,"scruzh.us","SISYRINCHIUM BELLUM",17.68333333,0.154285714,6.31557200045719,11.53419611,0.44117320198294,0.32952,118.754489,0.035354167,0.367217591,0.124284563758389,745
"564",0.5,"cedarsav.us","SISYRINCHIUM CAMPESTRE",12.11333333,0.231,6.40695781237216,11.59588118,0.463287560663093,0.350722956602586,133.635302720263,0.0488961170165603,0.3744278803636,-0.476003958944282,682
"565",0.875,"sevmixed.us","SOLANUM ELAEAGNIFOLIUM",27.3758721884201,0.58325,11.858099890335,11.77367047,1.77,0.313365181017771,179.808892089644,0.150753867435209,0.462602336065232,-0.670049456111111,234
"566",0,"brokenh.au","SOLANUM ELLIPTICUM",37.01758824,0.333333333,11.4430960275146,5.182524555,1.5737716276195,0.311214327939581,147.920020589442,0.179766039887785,0.461540360692847,-0.847632508833922,283
"567",-0.38,"passogavia.it","SOLDANELLA PUSILLA",20.40547333,0.02,11.6684469385777,16.8,0.178914790966822,0.345643490099244,102.758749496569,0.548869401402418,0.327809659217361,-0.480719995316159,1281
"568",-2.5,"brookdale.ca","SOLIDAGO CANADENSIS",15.13338959,0.485,5.2,14.07665001,0.3048,0.486273328,17.1911586,0.085770833,0.31,-0.500414960354281,474.2
"569",-15.875,"purdue.us","SOLIDAGO CANADENSIS",15.13338959,0.485,5.2,14.07665001,0.3048,0.486273328,17.1911586,0.085770833,0.31,-0.181688421052632,950
"570",-14.66666667,"esw.ca","SOLIDAGO CANADENSIS",15.13338959,0.485,5.2,14.07665001,0.3048,0.486273328,17.1911586,0.085770833,0.31,-0.510380463371231,1011.5
"571",4.2,"baddrt.de","SOLIDAGO CANADENSIS",15.13338959,0.485,5.2,14.07665001,0.3048,0.486273328,17.1911586,0.085770833,0.31,-0.191189111747851,488.6
"572",0.75,"kernb.ca","SOLIDAGO MISSOURIENSIS",13.3335,0.576,5.2,12.52507393,0.2032,0.323716667,100.2127031,0.269866647,0.351829605999965,-0.252982753746112,353.7
"573",-4.85714286,"cedartrait.us","SOLIDAGO NEMORALIS",15.47778333,0.57,5.2,12.76442277,0.3048,0.369872222,208.2087011,0.17795925,0.270183504,-0.422295249266862,682
"574",-1,"brookdale.ca","SOLIDAGO RIGIDA",14.59,0.598,5.2,10.23214847,0.3048,0.34,35.33592984,0.215521046,0.482373411,-0.500414960354281,474.2
"575",-7.66666667,"cedartrait.us","SOLIDAGO RIGIDA",14.59,0.598,5.2,10.23214847,0.3048,0.34,35.33592984,0.215521046,0.482373411,-0.422295249266862,682
"576",3,"purdue.us","SOLIDAGO SPECIOSA",18.11833333,0.521826064026454,8.9032965,8.834,0.30967151768398,0.38,57,0.19,0.366251062686531,-0.181688421052632,950
"577",0.916666667,"kernb.ca","SONCHUS ARVENSIS",16.29,0.186333333,8.40709200436529,21,0.56,0.211170054784913,40.21512983,0.219369331,0.433333333,-0.252982753746112,353.7
"578",-7.666666666,"kernnu.ca","SONCHUS ARVENSIS",16.29,0.186333333,8.39763157922833,21,0.56,0.211851836811535,40.21512983,0.219369331,0.433333333,-0.252982753746112,353.7
"579",0,"esw.ca","SONCHUS ARVENSIS",16.29,0.186333333,8.4312503369327,21,0.56,0.210915319406338,40.21512983,0.219369331,0.433333333,-0.510380463371231,1011.5
"580",0.4,"brookdale.ca","SONCHUS ARVENSIS",16.29,0.186333333,8.44166095477111,21,0.56,0.210981848835341,40.21512983,0.219369331,0.433333333,-0.500414960354281,474.2
"581",2,"esw.ca","SONCHUS ASPER",6.149556667,0.5875,10.5105724072655,23.44168774,0.723333333,0.1419,223.2180487,0.301036269,0.507102498,-0.510380463371231,1011.5
"582",0.525,"baddrt.de","SONCHUS ASPER",6.149556667,0.5875,10.4611430185905,23.44168774,0.723333333,0.1419,223.2180487,0.301036269,0.507102498,-0.191189111747851,488.6
"583",-0.16666667,"brookdale.ca","SONCHUS ASPER",6.149556667,0.5875,10.4486017623227,23.44168774,0.723333333,0.1419,223.2180487,0.301036269,0.507102498,-0.500414960354281,474.2
"584",12.50705493,"scruzl.us","SONCHUS ASPER",6.149556667,0.5875,10.4520273842208,23.44168774,0.723333333,0.1419,223.2180487,0.301036269,0.507102498,-0.864030469127517,745
"585",-0.2275,"baddrt.de","SONCHUS OLERACEUS",34.9,1.1328125,8.73588941,37.55404122,0.755,0.1508983790948,132.531028199999,0.21655387,0.42504857350742,-0.191189111747851,488.6
"586",8.416666667,"konzadrt.us","SORGHASTRUM NUTANS",9,0.263333334,12.414309,29.61,0.6096,0.5351,106.1696388,0.244891,0.445328557,-0.460356263493976,830
"587",-13.9,"cedartrait.us","SORGHASTRUM NUTANS",9,0.263333334,12.414309,29.61,0.6096,0.5351,106.1696388,0.244891,0.445328557,-0.422295249266862,682
"588",18.8,"cedarsav.us","SORGHASTRUM NUTANS",9,0.263333334,12.414309,29.61,0.6096,0.5351,106.1696388,0.244891,0.445328557,-0.476003958944282,682
"589",0.666666667,"cdpt_drt.us","SPHAERALCEA COCCINEA",28.09,0.075,8.966666667,12.61454363,0.1524,0.3163,15.44302838,0.312666667,0.317497619739843,-0.422012098598206,473.964
"590",-2,"nplatte.us","SPHAERALCEA COCCINEA",28.09,0.075,8.966666667,12.61454363,0.1524,0.3163,15.44302838,0.312666667,0.317377694500187,-0.630032754098361,305
"591",-2.5,"sevblue.us","SPHAERALCEA HASTULATA",25.9668582387973,0.1063980402805,9.62987936008173,14.04606421,2.5,0.336429357436569,16.0717495385949,0.295208603480747,0.365123587752843,-0.693866666666667,255
"592",-2.4,"konzadrt.us","SPOROBOLUS COMPOSITUS",8.2,0.496495098,19.1242179556513,9.50769231,1.016,0.271020605173508,26.2354473184871,0.486218873810205,0.383723064054121,-0.460356263493976,830
"593",11.35,"jorndrt.us","SPOROBOLUS FLEXUOSUS",14.4561976092027,0.9144,20.3309385169719,15.81345753,0.254,0.239880197014376,38.7880455187837,0.398927066329506,0.340688770963274,-0.833636513973871,241.88
"594",-0.5,"elvadrt.ee","STELLARIA GRAMINEA",28.561766,0.4416,17.6502296971225,30.84892921,0.34,0.135266667,251.0337458,0.337078652,0.461407166,-0.661241176470588,680
"595",0.833333333,"teshio.jp","STELLARIA GRAMINEA",28.561766,0.4416,17.6624343220821,30.84892921,0.34,0.135266667,251.0337458,0.337078652,0.461407166,-0.303829793377765,1108.206
"596",1.5,"marcdrt.ar","STENOTAPHRUM SECUNDATUM",18.5989471798089,0.27432,7.75454145899654,23,0.3048,0.1855714,122.217812177805,0.22382671776167,0.420617105452278,-0.190160577648453,927.9
"597",0,"biddulph.ca","STIPA COMATA",20.1,0.9144,15.9,16.95,0.4064,0.2,79.18825345,0.33136934,0.4745,-0.254170200735086,353.7
"598",-1.125,"credom.au","STIPA NITIDA",15.4695699118112,0.8,11.6897667993207,9.58,0.442251501607375,0.291539215256532,48.6079761459698,0.232585625786642,0.483898201134598,-0.474289946841294,259.6
"599",1.666666667,"credoj.au","STIPA NITIDA",15.4513230450173,0.8,11.6858105997484,9.58,0.441116166796312,0.291692048386019,48.4305841097476,0.233608969327617,0.484817497670835,-0.474289946841294,259.6
"600",-1.4,"kiskun.hu","STIPA PENNATA",13.2,0.475,10.1,16.05136437,0.806,0.4617094,45.88074833,0.198761949,0.493820651979431,-0.429093959731544,596
"601",11.5,"cobar.au","STIPA SCABRA",15.7991853434053,0.8,11.7101102927141,13.27,0.426418352024588,0.29807536544772,51.9947229885631,0.21886882725585,0.482756879505065,-0.757768361581921,354
"602",-14.83333333,"cedarsav.us","STIPA SPARTEA",14.01546154,0.576,18,8.74965934,0.254,0.2496,61.25734351,0.403650758,0.498711251154647,-0.476003958944282,682
"603",-0.33333334,"paike.ar","STIPA SPECIOSA",12.13,0.169,7.94,15.44,0.352,0.352,44.9557606400204,0.2329530156741,0.486245184300246,-0.531082082425743,202
"604",-1.5,"kernb.ca","SYMPHYOTRICHUM ERICOIDES",12.6,0.415652174,11.01821,21.0716,0.76,0.3263,73.83666667,0.151923077,0.338335897838237,-0.252982753746112,353.7
"605",0,"matador.ca","SYMPHYOTRICHUM ERICOIDES",12.6,0.415652174,11.01821,21.0716,0.76,0.3263,73.83666667,0.151923077,0.338691847542908,-0.298744419642857,358.4
"606",-15.5,"mattheis.ca","SYMPHYOTRICHUM ERICOIDES",12.6,0.415652174,11.01821,21.0716,0.76,0.3263,73.83666667,0.151923077,0.338573325581453,-0.402494606666464,329.11
"607",11.8,"konzadrt.us","SYMPHYOTRICHUM ERICOIDES",12.6,0.415652174,11.01821,21.0716,0.76,0.3263,73.83666667,0.151923077,0.338648096409512,-0.460356263493976,830
"608",-2.75,"brookdale.ca","SYMPHYOTRICHUM ERICOIDES",12.6,0.415652174,11.01821,21.0716,0.76,0.3263,73.83666667,0.151923077,0.338185748526715,-0.500414960354281,474.2
"609",7.333333333,"hard.us","SYMPHYOTRICHUM ERICOIDES",12.6,0.415652174,11.01821,21.0716,0.76,0.3263,73.83666667,0.151923077,0.338155777457654,-0.0919577573593073,462
"610",6.5,"esw.ca","SYMPHYOTRICHUM NOVAE-ANGLIAE",24.33975,1.022302632,10.8352699904147,22.95791262,0.534305299790998,0.46,52,0.12,0.23,-0.510380463371231,1011.5
"611",4.05952382,"purdue.us","SYMPHYOTRICHUM NOVAE-ANGLIAE",24.33975,1.022302632,10.8482238199604,22.95791262,0.534465298099536,0.46,52,0.12,0.23,-0.181688421052632,950
"612",-3.066666667,"cedarsav.us","SYMPHYOTRICHUM OOLENTANGIENSE",16.02907407,0.493,19.81443763,14.68950044,0.646363841756422,0.35,81.16666667,0.12,0.4255,-0.476003958944282,682
"613",2.25,"purdue.us","SYMPHYOTRICHUM PILOSUM",23.9,0.861666667,11.9460247357815,18.27837298,0.559935208058871,0.339626790892183,79.4436483672611,0.1389089279682,0.306340061490838,-0.181688421052632,950
"614",-0.03,"kiskun.hu","SYRENIA CANA",26.3933974300895,0.513029878111749,13.5147105721608,11.169,1.08581814890433,0.288685697216248,109.66777473431,0.121792453321058,0.553814328162888,-0.429093959731544,596
"615",4.916666667,"cedartrait.us","TARAXACUM CAMPYLODES",28.3472693,0.044,10.73618,30.37717515,0.1524,0.292,213.1,0.253916667,0.339040609,-0.422295249266862,682
"616",-0.916666667,"brookdale.ca","THALICTRUM VENULOSUM",29.5,0.178666667,17.73333333,18.1239633,0.317960739368983,0.338516924968918,65.4907024053987,0.257684464737052,0.5118770042221,-0.500414960354281,474.2
"617",1.333333333,"hard.us","THLASPI ARVENSE",35.43920077,0.423333333,14.2404873261126,24.42761317,0.49,0.290044874648225,163.844627770553,0.0925491519556761,0.523362412791267,-0.0919577573593073,462
"618",0,"charleville.au","THYRIDOLEPIS MITCHELLIANA",17.2097749901407,0.3,7.04363063505766,13.98,0.376026029836166,0.319575530723894,82.6462560139337,0.242109440714123,0.404874851106009,-0.872261640798226,451
"619",0.333333334,"quilpie.au","THYRIDOLEPIS MITCHELLIANA",17.1860597221192,0.3,7.03638974212725,13.98,0.375024978379701,0.319374758038331,82.5820372970846,0.242085685901098,0.404970347249179,-0.866920903954802,354
"620",-1.333333333,"brokenh.au","THYRIDOLEPIS MITCHELLIANA",17.1615279538112,0.3,7.02526700648558,13.98,0.375676924009466,0.318834558539391,81.9745263995059,0.242718698435406,0.405326679627739,-0.847632508833922,283
"621",-1.8,"jorndrt.us","TIDESTROMIA LANUGINOSA",24.0684118646988,0.371243108876302,9.46830363952269,17.09882973,0.265,0.208,63.4466060220406,0.273713774941653,0.224802668766994,-0.833636513973871,241.88
"622",0.25,"ethadb.au","TRACHYMENE GLAUCIFOLIA",21.201318213278,0.833333333,7.23966328479491,19.1969560636053,1.19226193094244,0.258651992719995,127.75062837528,0.148624199660947,0.424706481684642,-0.667512953367876,193
"623",-2.8,"mattheis.ca","TRAGOPOGON DUBIUS",30.29,0.1925,6.75,19.99,0.1524,0.6475,58.4594469,0.226936116,0.490096133,-0.402494606666464,329.11
"624",0.6,"cdpt_drt.us","TRAGOPOGON DUBIUS",30.29,0.1925,6.75,19.99,0.1524,0.6475,58.4594469,0.226936116,0.490096133,-0.422012098598206,473.964
"625",-1.5,"matador.ca","TRAGOPOGON DUBIUS",30.29,0.1925,6.75,19.99,0.1524,0.6475,58.4594469,0.226936116,0.490096133,-0.298744419642857,358.4
"626",-0.5,"baddrt.de","TRAGOPOGON PRATENSIS",28.15843561,0.575,20.30344663,22.41578318,0.203090233520887,0.287861111,150.3177187,0.170824899,0.606290205,-0.191189111747851,488.6
"627",-3,"lygraold.no","TRICHOPHORUM CESPITOSUM",15.3,0.4,4.4,3.79,0.1,0.425,35.47,0.199,0.278055211812054,-0.508863025962399,2234
"628",1.5,"lygraint.no","TRICHOPHORUM CESPITOSUM",15.3,0.4,4.4,3.79,0.1,0.425,35.47,0.199,0.278642883263858,-0.511951656222023,2234
"629",0,"lygraold.no","TRIENTALIS EUROPEA",16.70506154,0.147,12.9955135721652,45.25334092,0.191749185539188,0.316408341860451,147.982504940515,0.412190278604041,0.315606997615945,-0.508863025962399,2234
"630",-0.75,"allmendb.ch","TRIFOLIUM MONTANUM",34.121,0.306666667,17.4714680963122,19.0927571,0.825,0.246975,238.0656783,0.113646105,0.285845813806496,-0.416706374085684,957
"631",0.666666666,"allmendo.ch","TRIFOLIUM MONTANUM",34.121,0.306666667,17.4745186988749,19.0927571,0.825,0.246975,238.0656783,0.113646105,0.285976591184908,-0.425284221525601,957
"632",-0.25,"allmendb.ch","TRIFOLIUM PRATENSE",40.4444317,0.26475,14,18.1925463,0.3048,0.256183381,47.93962745,0.124475,0.235814682,-0.416706374085684,957
"633",0,"rhijn.nl","TRIFOLIUM PRATENSE",40.4444317,0.26475,14,18.1925463,0.3048,0.256183381,47.93962745,0.124475,0.235814682,-0.629639361541936,796.92
"634",7.99999999,"esw.ca","TRIFOLIUM PRATENSE",40.4444317,0.26475,14,18.1925463,0.3048,0.256183381,47.93962745,0.124475,0.235814682,-0.510380463371231,1011.5
"635",-13,"elvadrt.ee","TRIFOLIUM REPENS",33.84977,0.198333333,17.69090909,32.58529583,0.3048,0.263218929,64.58137829,0.0525,0.220098395,-0.661241176470588,680
"636",-0.666666667,"teshio.jp","TRIFOLIUM REPENS",33.84977,0.198333333,17.69090909,32.58529583,0.3048,0.263218929,64.58137829,0.0525,0.220098395,-0.303829793377765,1108.206
"637",-8.5,"ethadb.au","TRIODIA BASEDOWII",6.4,0.69575,6.7089214551143,7.45,0.471379014072707,0.327203526505316,59.5705463436903,0.309658439791735,0.426383509089052,-0.667512953367876,193
"638",-2.33333333,"ethadn.au","TRIODIA BASEDOWII",6.4,0.69575,6.71692617915108,7.45,0.470142510065082,0.326811471971924,59.7338744904457,0.309026231930446,0.425647897366998,-0.667512953367876,193
"639",-0.466666667,"baddrt.de","TRIPLEUROSPERMUM INODORUM",16.5,0.6,9.78543380602199,26.71907993,0.433204320561196,0.407928746535584,103.926815923206,0.138273482023395,0.285343332,-0.191189111747851,488.6
"640",-0.5,"quilpie.au","TRIPOGON LOLIIFORMIS",17.3622028101373,0.15,7.0354621752689,17.69,0.353355180511501,0.330602182724828,88.6620072888342,0.234114124083346,0.409905731234438,-0.866920903954802,354
"641",0.5,"cobar.au","TRIPOGON LOLIIFORMIS",17.3977011034428,0.15,7.01730319598581,17.69,0.354860571851607,0.330883283821856,88.9109018525547,0.23222500002793,0.409676124128025,-0.757768361581921,354
"642",0.5,"falls.au","TRISETUM SPICATUM",24.54076945,0.32706,6.3662705036685,11.94243493,0.3048,0.9,63.7003094620426,0.222254760171466,0.349234764816723,-0.776661031276416,2366
"643",20.83333334,"ukulingadrt.za","TRISTACHYA LEUCOTHRIX",9.6,0.424,4.466666667,16.28247734,0.423081528442005,0.366666667,49.1626129969396,0.62,0.396946759907008,-0.50505187005187,732.6
"644",0.5,"cowidrt.ca","VALERIANELLA LOCUSTA",25.58884667,0.1925,4.12694076795406,31.7,0.474227100172867,0.43944028946829,68.2993670978735,0.172687111928032,0.439539572233514,-0.450146972398589,1134
"645",2.25,"oreaa.us","VENTENATA DUBIA",9.2,0.225,6.68485332023732,20.5,0.344538630972152,0.28,90.1990135112666,0.243343815162935,0.346666667,-0.447799061167002,497
"646",-0.833333333,"oreac.us","VENTENATA DUBIA",9.2,0.225,6.6806943192848,20.5,0.344458341961181,0.28,91.0214814722411,0.242684678306469,0.346666667,-0.447799061167002,497
"647",0,"cowidrt.ca","VERONICA ARVENSIS",25.44,0.187777778,9.37171849510984,21.00097059,0.19,0.179304992448213,263.935670374603,0.137881549900559,0.281239121,-0.450146972398589,1134
"648",0.5,"elvadrt.ee","VERONICA CHAMAEDRYS",25.804,0.234,10.00287923,30.84289646,0.34,0.149373333,349.9700698,0.114461321,0.51690363,-0.661241176470588,680
"649",-5.000000003,"rhijn.nl","VERONICA CHAMAEDRYS",25.804,0.234,10.00287923,30.84289646,0.34,0.149373333,349.9700698,0.114461321,0.51690363,-0.629639361541936,796.92
"650",8,"marcdrt.ar","VERONICA PEREGRINA",25.429365394594,0.154166667,10.2628255518961,29.10888889,0.15,0.17014958521101,312.901463531832,0.128137554561341,0.413226253863891,-0.190160577648453,927.9
"651",-1.333333333,"elvadrt.ee","VICIA CRACCA",41.79727454,0.879038889,24.42381,24.95250441,0.3048,0.463024976,41.43187551,0.1491,0.455432042,-0.661241176470588,680
"652",0,"brookdale.ca","VIOLA ADUNCA",15.95,0.103714286,20.16666667,19.05234126,0.661579062964954,0.30847,37.29669563,0.357352941,0.510553105328216,-0.500414960354281,474.2
"653",0,"falls.au","VIOLA BETONICIFOLIA",15.53263636,0.2,20.6417651245096,17.08110767,0.691957908067607,0.269788738377778,74.4692635850318,0.401186964863923,0.498267582819199,-0.776661031276416,2366
"654",0.8,"cedarsav.us","VIOLA PEDATIFIDA",21.03,0.159444444,20.878910934193,22.33003057,0.661733268923045,0.270945196481595,79.6671525058497,0.380864302864556,0.494278551144876,-0.476003958944282,682
"655",0.125,"credom.au","VITTADINIA EREMAEA",19.2014493370956,0.233333333,9.97905264163914,19.6407797847966,0.459157355273526,0.402729935600131,94.4138073416613,0.15809571582362,0.40382678852865,-0.474289946841294,259.6
"656",-9.9,"credoj.au","VITTADINIA EREMAEA",19.1555104206219,0.233333333,9.9958491415583,19.6758062417261,0.460553747895016,0.402020777397066,94.3654702757615,0.158283750199362,0.403715794225353,-0.474289946841294,259.6
"657",2.25,"credoj.au","VITTADINIA HUMERATA",19.0758110062007,0.2,9.94892311952762,19.82859457185,0.456466550721578,0.410066095426073,92.0811125452518,0.16191259010684,0.404498864010882,-0.474289946841294,259.6
"658",-0.666666667,"spvdrt.ar","VULPIA BROMOIDES",17.77777778,0.2225,8.94684348858237,20.86,0.4995,0.2945,417.75,0.0935558325721029,0.405441865,-0.189847513145966,220.6
"659",-8.82967493,"scruzl.us","VULPIA MYUROS",17.1507779,0.435733333,7.5,22.38333333,0.3048,0.19,268.91,0.044,0.525276179,-0.864030469127517,745
"660",1,"ethadb.au","YAKIRRA AUSTRALIENSIS",17.5066058160716,0.175,6.95262855883154,19.4169746703091,0.352210106852815,0.343379366183087,88.9486410580789,0.233500933906333,0.409784140400918,-0.667512953367876,193
"661",-1,"brookdale.ca","ZIZIA APTERA",16.074,0.617,6.45908797453924,40.37573969,1.35024750566027,0.311,18.46915123,0.13068575,0.422161285362712,-0.500414960354281,474.2
