,Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date
529,EPILOBIUM ANGUSTIFOLIUM,EPILOBIUM,,angustifolium,NA,NA,,,kew-2790112,TRUE,1.1,Accepted,Onagraceae,Epilobium,,angustifolium,,,L.,kew-2790112,Accepted,FALSE,FALSE,FALSE,12/26/24
530,EPILOBIUM BRACHYCARPUM,EPILOBIUM,,brachycarpum,NA,NA,,,kew-2790195,TRUE,1.1,Accepted,Onagraceae,Epilobium,,brachycarpum,,,C.Presl,kew-2790195,Accepted,FALSE,FALSE,FALSE,12/26/24
531,EPILOBIUM TETRAGONUM,EPILOBIUM,,tetragonum,NA,NA,,,kew-2791119,TRUE,1.1,Accepted,Onagraceae,Epilobium,,tetragonum,,,L.,kew-2791119,Accepted,FALSE,FALSE,FALSE,12/26/24
532,Epipactis PALUSTRIS,Epipactis,,palustris,NA,NA,,,kew-70309,TRUE,1.1,Accepted,Orchidaceae,Epipactis,,palustris,,,(L.) Crantz,kew-70309,Accepted,FALSE,FALSE,FALSE,12/26/24
533,EQUISETUM ARVENSE,EQUISETUM,,arvense,NA,NA,,,tro-26602003,TRUE,1.1,Accepted,Equisetaceae,Equisetum,,arvense,,,L.,tro-26602003,Accepted,FALSE,FALSE,FALSE,12/26/24
534,ERAGROSTIS CURVULA,ERAGROSTIS,,curvula,NA,NA,,,kew-412439,TRUE,1.1,Accepted,Poaceae,Eragrostis,,curvula,,,(Schrad.) Nees,kew-412439,Accepted,FALSE,FALSE,FALSE,12/26/24
535,ERAGROSTIS DIELSII,ERAGROSTIS,,dielsii,NA,NA,,,kew-412484,TRUE,1.1,Accepted,Poaceae,Eragrostis,,dielsii,,,Pilg.,kew-412484,Accepted,FALSE,FALSE,FALSE,12/26/24
536,ERAGROSTIS ELLIOTTII,ERAGROSTIS,,elliottii,NA,NA,,,kew-412516,TRUE,1.1,Accepted,Poaceae,Eragrostis,,elliottii,,,S.Watson,kew-412516,Accepted,FALSE,FALSE,FALSE,12/26/24
537,ERAGROSTIS NEESII,ERAGROSTIS,,neesii,NA,NA,,,kew-412896,TRUE,1.1,Accepted,Poaceae,Eragrostis,,neesii,,,Trin.,kew-412896,Accepted,FALSE,FALSE,FALSE,12/26/24
538,ERAGROSTIS ORTHOCLADA,ERAGROSTIS,,orthoclada,NA,NA,,,kew-412932,TRUE,1.1,Accepted,Poaceae,Eragrostis,,orthoclada,,,Hack.,kew-412932,Accepted,FALSE,FALSE,FALSE,12/26/24
539,ERAGROSTIS PLANA,ERAGROSTIS,,plana,NA,NA,,,kew-413029,TRUE,1.1,Accepted,Poaceae,Eragrostis,,plana,,,Nees,kew-413029,Accepted,FALSE,FALSE,FALSE,12/26/24
540,ERAGROSTIS SETIFOLIA,ERAGROSTIS,,setifolia,NA,NA,,,kew-413199,TRUE,1.1,Accepted,Poaceae,Eragrostis,,setifolia,,,Nees,kew-413199,Accepted,FALSE,FALSE,FALSE,12/26/24
541,ERAGROSTIS SPECTABILIS,ERAGROSTIS,,spectabilis,NA,NA,,,kew-413215,TRUE,1.1,Accepted,Poaceae,Eragrostis,,spectabilis,,,(Pursh) Steud.,kew-413215,Accepted,FALSE,FALSE,FALSE,12/26/24
542,ERECHTITES HIERACIIFOLIUS,ERECHTITES,,hieraciifolius,NA,NA,,,gcc-127967,TRUE,1.1,Accepted,Compositae,Erechtites,,hieraciifolius,,,(L.) Raf. ex DC.,gcc-127967,Accepted,FALSE,FALSE,FALSE,12/26/24
543,EREMOGONE CONGESTA,EREMOGONE,,congesta,NA,NA,,,kew-2792060,TRUE,1.1,Accepted,Caryophyllaceae,Eremogone,,congesta,,,(Nutt. ex Torr & A.Gray) Ikonn.,kew-2792060,Accepted,FALSE,FALSE,FALSE,12/26/24
544,EREMOPHILA DUTTONII,EREMOPHILA,,duttonii,NA,NA,,,kew-2792231,TRUE,1.1,Accepted,Scrophulariaceae,Eremophila,,duttonii,,,F.Muell.,kew-2792231,Accepted,FALSE,FALSE,FALSE,12/26/24
545,EREMOPHILA GILESII,EREMOPHILA,,gilesii,NA,NA,,,kew-2792247,TRUE,1.1,Accepted,Scrophulariaceae,Eremophila,,gilesii,,,F.Muell.,kew-2792247,Accepted,FALSE,FALSE,FALSE,12/26/24
546,ERIACHNE ARISTIDEA,ERIACHNE,,aristidea,NA,NA,,,kew-413523,TRUE,1.1,Accepted,Poaceae,Eriachne,,aristidea,,,F.Muell.,kew-413523,Accepted,FALSE,FALSE,FALSE,12/26/24
547,ERIASTRUM EREMICUM,ERIASTRUM,,eremicum,NA,NA,,,kew-2792500,TRUE,1.1,Accepted,Polemoniaceae,Eriastrum,,eremicum,,,(Jeps.) H.Mason,kew-2792500,Accepted,FALSE,FALSE,FALSE,12/26/24
548,ERICA TETRALIX,ERICA,,tetralix,NA,NA,,,kew-2794578,TRUE,1.1,Accepted,Ericaceae,Erica,,tetralix,,,L.,kew-2794578,Accepted,FALSE,FALSE,FALSE,12/26/24
549,ERIGERON ANNUUS,ERIGERON,,annuus,NA,NA,,,gcc-2668,TRUE,1.1,Accepted,Compositae,Erigeron,,annuus,,,(L.) Pers.,gcc-2668,Accepted,FALSE,FALSE,FALSE,12/26/24
550,ERIGERON BELLIDIOIDES,ERIGERON,,bellidioides,NA,NA,,,gcc-145105,TRUE,1.1,Accepted,Compositae,Erigeron,,bellidioides,,,(Buch.-Ham. ex D.Don) Benth. ex C.B.Clarke,gcc-145105,Accepted,FALSE,FALSE,FALSE,12/26/24
551,ERIGERON BLAKEI,ERIGERON,,blakei,NA,NA,,,gcc-95220,TRUE,1.1,Accepted,Compositae,Erigeron,,blakei,,,Cabrera,gcc-95220,Accepted,FALSE,FALSE,FALSE,12/26/24
552,ERIGERON BLOOMERI,ERIGERON,,bloomeri,NA,NA,,,gcc-25002,TRUE,1.1,Accepted,Compositae,Erigeron,,bloomeri,,,A.Gray,gcc-25002,Accepted,FALSE,FALSE,FALSE,12/26/24
553,ERIGERON BONARIENSIS,ERIGERON,,bonariensis,NA,NA,,,gcc-32032,TRUE,1.1,Accepted,Compositae,Erigeron,,bonariensis,,,L.,gcc-32032,Accepted,FALSE,FALSE,FALSE,12/26/24
554,ERIGERON CANADENSIS,ERIGERON,,canadensis,NA,NA,,,gcc-115400,TRUE,1.1,Accepted,Compositae,Erigeron,,canadensis,,,L.,gcc-115400,Accepted,FALSE,FALSE,FALSE,12/26/24
555,ERIGERON OCHROLEUCUS,ERIGERON,,ochroleucus,NA,NA,,,gcc-50073,TRUE,1.1,Accepted,Compositae,Erigeron,,ochroleucus,,,Nutt.,gcc-50073,Accepted,FALSE,FALSE,FALSE,12/26/24
556,ERIGERON PATAGONICUS,ERIGERON,,patagonicus,NA,NA,,,gcc-106651,TRUE,1.1,Accepted,Compositae,Erigeron,,patagonicus,,,Phil.,gcc-106651,Accepted,FALSE,FALSE,FALSE,12/26/24
557,ERIGERON PRIMULIFOLIUM,ERIGERON,,primulifolium,NA,NA,,,gcc-12546,TRUE,1.1,Accepted,Compositae,Erigeron,,primulifolium,,,(Lam.) Greuter,gcc-12546,Accepted,FALSE,FALSE,FALSE,12/26/24
558,ERIGERON STRIGOSUS,ERIGERON,,strigosus,NA,NA,,,gcc-88566,TRUE,1.1,Accepted,Compositae,Erigeron,,strigosus,,,Muhl. ex Willd.,gcc-88566,Accepted,FALSE,FALSE,FALSE,12/26/24
559,ERIOCHLOA PSEUDOACROTRICHA,ERIOCHLOA,,pseudoacrotricha,NA,NA,,,kew-413847,TRUE,1.1,Accepted,Poaceae,Eriochloa,,pseudoacrotricha,,,(Stapf ex Thell.) J.M.Black,kew-413847,Accepted,FALSE,FALSE,FALSE,12/26/24
560,ERIOGONUM ANNUUM,ERIOGONUM,,annuum,NA,NA,,,kew-2795609,TRUE,1.1,Accepted,Polygonaceae,Eriogonum,,annuum,,,Nutt.,kew-2795609,Accepted,FALSE,FALSE,FALSE,12/26/24
561,ERIOGONUM CORYMBOSUM,ERIOGONUM,,corymbosum,NA,NA,,,kew-2795785,TRUE,1.1,Accepted,Polygonaceae,Eriogonum,,corymbosum,,,Benth.,kew-2795785,Accepted,FALSE,FALSE,FALSE,12/26/24
562,ERIOGONUM EFFUSUM,ERIOGONUM,,effusum,NA,NA,,,kew-2795885,TRUE,1.1,Accepted,Polygonaceae,Eriogonum,,effusum,,,Nutt.,kew-2795885,Accepted,FALSE,FALSE,FALSE,12/26/24
563,ERIOGONUM FASCICULATUM,ERIOGONUM,,fasciculatum,NA,NA,,,kew-2795941,TRUE,1.1,Accepted,Polygonaceae,Eriogonum,,fasciculatum,,,Benth.,kew-2795941,Accepted,FALSE,FALSE,FALSE,12/26/24
564,ERIOGONUM HERACLEOIDES,ERIOGONUM,,heracleoides,NA,NA,,,kew-2796064,TRUE,1.1,Accepted,Polygonaceae,Eriogonum,,heracleoides,,,Nutt.,kew-2796064,Accepted,FALSE,FALSE,FALSE,12/26/24
565,ERIOGONUM MACULATUM,ERIOGONUM,,maculatum,NA,NA,,,kew-2796227,TRUE,1.1,Accepted,Polygonaceae,Eriogonum,,maculatum,,,A.Heller,kew-2796227,Accepted,FALSE,FALSE,FALSE,12/26/24
566,ERIOGONUM PUSILLUM,ERIOGONUM,,pusillum,NA,NA,,,kew-2796500,TRUE,1.1,Accepted,Polygonaceae,Eriogonum,,pusillum,,,Torr. & A.Gray,kew-2796500,Accepted,FALSE,FALSE,FALSE,12/26/24
567,ERIOGONUM SPHAEROCEPHALUM,ERIOGONUM,,sphaerocephalum,NA,NA,,,kew-2796608,TRUE,1.1,Accepted,Polygonaceae,Eriogonum,,sphaerocephalum,,,Douglas ex Benth.,kew-2796608,Accepted,FALSE,FALSE,FALSE,12/26/24
568,ERIOPHORUM ANGUSTIFOLIUM,ERIOPHORUM,,angustifolium,NA,NA,,,kew-244512,TRUE,1.1,Accepted,Cyperaceae,Eriophorum,,angustifolium,,,Honck.,kew-244512,Accepted,FALSE,FALSE,FALSE,12/26/24
569,ERIOPHORUM VAGINATUM,ERIOPHORUM,,vaginatum,NA,NA,,,kew-244613,TRUE,1.1,Accepted,Cyperaceae,Eriophorum,,vaginatum,,,L.,kew-244613,Accepted,FALSE,FALSE,FALSE,12/26/24
570,ERIOPHYLLUM LANATUM var. LEUCOPHYLLUM,ERIOPHYLLUM,,lanatum,NA,var.,,LEUCOPHYLLUM,gcc-37799,TRUE,1.1,Accepted,Compositae,Eriophyllum,,lanatum,,,(Pursh) J.Forbes,gcc-37799,Accepted,FALSE,FALSE,FALSE,12/26/24
571,ERIOPHYLLUM LANOSUM,ERIOPHYLLUM,,lanosum,NA,NA,,,gcc-134520,TRUE,1.1,Accepted,Compositae,Eriophyllum,,lanosum,,,(A.Gray) A.Gray,gcc-134520,Accepted,FALSE,FALSE,FALSE,12/26/24
572,ERIOPHYLLUM PRINGLEI,ERIOPHYLLUM,,pringlei,NA,NA,,,gcc-52088,TRUE,1.1,Accepted,Compositae,Eriophyllum,,pringlei,,,A.Gray,gcc-52088,Accepted,FALSE,FALSE,FALSE,12/26/24
573,ERIOPHYLLUM WALLACEI,ERIOPHYLLUM,,wallacei,NA,NA,,,gcc-114918,TRUE,1.1,Accepted,Compositae,Eriophyllum,,wallacei,,,(A.Gray) A.Gray,gcc-114918,Accepted,FALSE,FALSE,FALSE,12/26/24
574,ERIOSEMA CORDATUM,ERIOSEMA,,cordatum,NA,NA,,,ild-41997,TRUE,1.1,Accepted,Leguminosae,Eriosema,,cordatum,,,E.Mey.,ild-41997,Accepted,FALSE,FALSE,FALSE,12/26/24
575,ERODIUM AUREUM,ERODIUM,,aureum,NA,NA,,,kew-2798126,TRUE,1.1,Accepted,Geraniaceae,Erodium,,aureum,,,Carolin,kew-2798126,Accepted,FALSE,FALSE,FALSE,12/26/24
576,ERODIUM BOTRYS,ERODIUM,,botrys,NA,NA,,,kew-2798142,TRUE,1.1,Accepted,Geraniaceae,Erodium,,botrys,,,(Cav.) Bertol.,kew-2798142,Accepted,FALSE,FALSE,FALSE,12/26/24
577,ERODIUM CICUTARIUM,ERODIUM,,cicutarium,NA,NA,,,kew-2798183,TRUE,1.1,Accepted,Geraniaceae,Erodium,,cicutarium,,,(L.) L'Hér.,kew-2798183,Accepted,FALSE,FALSE,FALSE,12/26/24
578,ERODIUM CRINITUM,ERODIUM,,crinitum,NA,NA,,,kew-2798205,TRUE,1.1,Accepted,Geraniaceae,Erodium,,crinitum,,,Carolin,kew-2798205,Accepted,FALSE,FALSE,FALSE,12/26/24
579,ERODIUM TEXANUM,ERODIUM,,texanum,NA,NA,,,kew-2798460,TRUE,1.1,Accepted,Geraniaceae,Erodium,,texanum,,,A.Gray,kew-2798460,Accepted,FALSE,FALSE,FALSE,12/26/24
580,EROPHILA VERNA,EROPHILA,,verna,NA,NA,,,kew-2798608,TRUE,1.1,Accepted,Brassicaceae,Erophila,,verna,,,(L.) DC.,kew-2798608,Accepted,FALSE,FALSE,FALSE,12/26/24
581,ERYNGIUM ARMATUM,ERYNGIUM,,armatum,NA,NA,,,kew-2799118,TRUE,1.1,Accepted,Apiaceae,Eryngium,,armatum,,,(S.Watson) J.M.Coult. & Rose,kew-2799118,Accepted,FALSE,FALSE,FALSE,12/26/24
582,ERYNGIUM CILIATUM,ERYNGIUM,,ciliatum,NA,NA,,,kew-2799187,TRUE,1.1,Accepted,Apiaceae,Eryngium,,ciliatum,,,Cham. & Schltdl.,kew-2799187,Accepted,FALSE,FALSE,FALSE,12/26/24
583,ERYNGIUM EBRACTEATUM,ERYNGIUM,,ebracteatum,NA,NA,,,kew-2799243,TRUE,1.1,Accepted,Apiaceae,Eryngium,,ebracteatum,,,Lam.,kew-2799243,Accepted,FALSE,FALSE,FALSE,12/26/24
584,ERYNGIUM ECHINATUM,ERYNGIUM,,echinatum,NA,NA,,,kew-2799248,TRUE,1.1,Accepted,Apiaceae,Eryngium,,echinatum,,,Urb.,kew-2799248,Accepted,FALSE,FALSE,FALSE,12/26/24
585,ERYNGIUM HORRIDUM,ERYNGIUM,,horridum,NA,NA,,,kew-2799333,TRUE,1.1,Accepted,Apiaceae,Eryngium,,horridum,,,Malme,kew-2799333,Accepted,FALSE,FALSE,FALSE,12/26/24
586,ERYSIMUM ASPERUM,ERYSIMUM,,asperum,NA,NA,,,kew-2799769,TRUE,1.1,Accepted,Brassicaceae,Erysimum,,asperum,,,(Nutt.) DC.,kew-2799769,Accepted,FALSE,FALSE,FALSE,12/26/24
587,ERYTHRONIUM OREGONUM,ERYTHRONIUM,,oregonum,NA,NA,,,kew-305798,TRUE,1.1,Accepted,Liliaceae,Erythronium,,oregonum,,,Applegate,kew-305798,Accepted,FALSE,FALSE,FALSE,12/26/24
588,ESCHSCHOLZIA CALIFORNICA,ESCHSCHOLZIA,,californica,NA,NA,,,kew-2801972,TRUE,1.1,Accepted,Papaveraceae,Eschscholzia,,californica,,,Cham.,kew-2801972,Accepted,FALSE,FALSE,FALSE,12/26/24
589,ESCOBARIA VIVIPARA,ESCOBARIA,,vivipara,NA,NA,,,kew-2802205,TRUE,1.1,Accepted,Cactaceae,Escobaria,,vivipara,,,(Nutt.) Buxb.,kew-2802205,Accepted,FALSE,FALSE,FALSE,12/26/24
590,EUPATORIUM CAPILLIFOLIUM,EUPATORIUM,,capillifolium,NA,NA,,,gcc-77803,TRUE,1.1,Accepted,Compositae,Eupatorium,,capillifolium,,,(Lam.) Small ex Porter & Britton,gcc-77803,Accepted,FALSE,FALSE,FALSE,12/26/24
591,EUPATORIUM LEUCOLEPIS,EUPATORIUM,,leucolepis,NA,NA,,,gcc-124280,TRUE,1.1,Accepted,Compositae,Eupatorium,,leucolepis,,,(DC.) Torr. & A.Gray,gcc-124280,Accepted,FALSE,FALSE,FALSE,12/26/24
592,EUPATORIUM ROTUNDIFOLIUM,EUPATORIUM,,rotundifolium,NA,NA,,,gcc-4367,TRUE,1.1,Accepted,Compositae,Eupatorium,,rotundifolium,,,L.,gcc-4367,Accepted,FALSE,FALSE,FALSE,12/26/24
593,EUPHORBIA ALBOMARGINATA,EUPHORBIA,,albomarginata,NA,NA,,,kew-78255,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,albomarginata,,,Torr. & A.Gray,kew-78255,Accepted,FALSE,FALSE,FALSE,12/26/24
594,EUPHORBIA CYPARISSIAS,EUPHORBIA,,cyparissias,NA,NA,,,kew-79231,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,cyparissias,,,L.,kew-79231,Accepted,FALSE,FALSE,FALSE,12/26/24
595,EUPHORBIA DENTATA,EUPHORBIA,,dentata,NA,NA,,,kew-79313,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,dentata,,,Michx.,kew-79313,Accepted,FALSE,FALSE,FALSE,12/26/24
596,EUPHORBIA DRUMMONDII,EUPHORBIA,,drummondii,NA,NA,,,kew-79420,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,drummondii,,,Boiss.,kew-79420,Accepted,FALSE,FALSE,FALSE,12/26/24
597,EUPHORBIA EICHLERI,EUPHORBIA,,eichleri,NA,NA,,,kew-79470,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,eichleri,,,Müll.Arg.,kew-79470,Accepted,FALSE,FALSE,FALSE,12/26/24
598,EUPHORBIA EXSTIPULATA,EUPHORBIA,,exstipulata,NA,NA,,,kew-79623,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,exstipulata,,,Engelm.,kew-79623,Accepted,FALSE,FALSE,FALSE,12/26/24
599,EUPHORBIA GLYPTOSPERMA,EUPHORBIA,,glyptosperma,NA,NA,,,kew-79886,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,glyptosperma,,,Engelm.,kew-79886,Accepted,FALSE,FALSE,FALSE,12/26/24
600,EUPHORBIA HETEROPHYLLA,EUPHORBIA,,heterophylla,NA,NA,,,kew-80087,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,heterophylla,,,L.,kew-80087,Accepted,FALSE,FALSE,FALSE,12/26/24
601,EUPHORBIA LATA,EUPHORBIA,,lata,NA,NA,,,kew-80514,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,lata,,,Engelm.,kew-80514,Accepted,FALSE,FALSE,FALSE,12/26/24
602,EUPHORBIA POLYCARPA,EUPHORBIA,,polycarpa,NA,NA,,,kew-81583,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,polycarpa,,,Benth.,kew-81583,Accepted,FALSE,FALSE,FALSE,12/26/24
603,EUPHORBIA PUBENTISSIMA,EUPHORBIA,,pubentissima,NA,NA,,,kew-81738,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,pubentissima,,,Michx.,kew-81738,Accepted,FALSE,FALSE,FALSE,12/26/24
604,EUPHORBIA REVOLUTA,EUPHORBIA,,revoluta,NA,NA,,,kew-81892,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,revoluta,,,Engelm.,kew-81892,Accepted,FALSE,FALSE,FALSE,12/26/24
605,EUPHORBIA SEGUIERIANA,EUPHORBIA,,seguieriana,NA,NA,,,kew-82108,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,seguieriana,,,Neck.,kew-82108,Accepted,FALSE,FALSE,FALSE,12/26/24
606,EUPHORBIA SERPYLLIFOLIA,EUPHORBIA,,serpyllifolia,NA,NA,,,kew-82164,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,serpyllifolia,,,Pers.,kew-82164,Accepted,FALSE,FALSE,FALSE,12/26/24
607,EUPHORBIA SERRULA,EUPHORBIA,,serrula,NA,NA,,,kew-82179,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,serrula,,,Engelm.,kew-82179,Accepted,FALSE,FALSE,FALSE,12/26/24
608,EUPHRASIA MINIMA,EUPHRASIA,,minima,NA,NA,,,kew-2804229,TRUE,1.1,Unresolved,Orobanchaceae,Euphrasia,,minima,,,Schloss.,kew-2804229,Unresolved,FALSE,FALSE,FALSE,12/26/24
609,EUPLOCA MENDOCINA,EUPLOCA,,mendocina,NA,NA,,,kew-2804624,TRUE,1.1,Unresolved,Boraginaceae,Euploca,,mendocina,,,(Phil.) Diane & Hilger,kew-2804624,Unresolved,FALSE,FALSE,FALSE,12/26/24
610,EUTHAMIA GRAMINIFOLIA,EUTHAMIA,,graminifolia,NA,NA,,,gcc-118014,TRUE,1.1,Accepted,Compositae,Euthamia,,graminifolia,,,(L.) Nutt.,gcc-118014,Accepted,FALSE,FALSE,FALSE,12/26/24
611,EVOLVULUS SERICEUS,EVOLVULUS,,sericeus,NA,NA,,,tro-8500716,TRUE,1.1,Accepted,Convolvulaceae,Evolvulus,,sericeus,,,Sw.,tro-8500716,Accepted,FALSE,FALSE,FALSE,12/26/24
612,EXOCARPOS NANUS,EXOCARPOS,,nanus,NA,NA,,,kew-2806218,TRUE,1.1,Accepted,Santalaceae,Exocarpos,,nanus,,,Hook.f.,kew-2806218,Accepted,FALSE,FALSE,FALSE,12/26/24
613,FACELIS RETUSA,FACELIS,,retusa,NA,NA,,,gcc-116407,TRUE,1.1,Accepted,Compositae,Facelis,,retusa,,,(Lam.) Sch.Bip.,gcc-116407,Accepted,FALSE,FALSE,FALSE,12/26/24
614,FAGUS SYLVATICA,FAGUS,,sylvatica,NA,NA,,,kew-83891,TRUE,1.1,Accepted,Fagaceae,Fagus,,sylvatica,,,L.,kew-83891,Accepted,FALSE,FALSE,FALSE,12/26/24
615,FALCARIA VULGARIS,FALCARIA,,vulgaris,NA,NA,,,kew-2807597,TRUE,1.1,Accepted,Apiaceae,Falcaria,,vulgaris,,,Bernh.,kew-2807597,Accepted,FALSE,FALSE,FALSE,12/26/24
616,FALLOPIA CONVOLVULUS,FALLOPIA,,convolvulus,NA,NA,,,kew-2807634,TRUE,1.1,Accepted,Polygonaceae,Fallopia,,convolvulus,,,(L.) Á.Löve,kew-2807634,Accepted,FALSE,FALSE,FALSE,12/26/24
617,FESTUCA ALTAICA,FESTUCA,,altaica,NA,NA,,,kew-414422,TRUE,1.1,Accepted,Poaceae,Festuca,,altaica,,,Trin. ex Ledeb.,kew-414422,Accepted,FALSE,FALSE,FALSE,12/26/24
618,FESTUCA ARUNDINACEA,FESTUCA,,arundinacea,NA,NA,,,kew-414517,TRUE,1.1,Accepted,Poaceae,Festuca,,arundinacea,,,Schreb.,kew-414517,Accepted,FALSE,FALSE,FALSE,12/26/24
619,FESTUCA HALLERI,FESTUCA,,halleri,NA,NA,,,kew-415330,TRUE,1.1,Accepted,Poaceae,Festuca,,halleri,,,All.,kew-415330,Accepted,FALSE,FALSE,FALSE,12/26/24
620,FESTUCA HALLII,FESTUCA,,hallii,NA,NA,,,kew-415340,TRUE,1.1,Accepted,Poaceae,Festuca,,hallii,,,(Vasey) Piper,kew-415340,Accepted,FALSE,FALSE,FALSE,12/26/24
621,FESTUCA IDAHOENSIS,FESTUCA,,idahoensis,NA,NA,,,kew-415407,TRUE,1.1,Accepted,Poaceae,Festuca,,idahoensis,,,Elmer,kew-415407,Accepted,FALSE,FALSE,FALSE,12/26/24
622,FESTUCA OVINA,FESTUCA,,ovina,NA,NA,,,kew-415853,TRUE,1.1,Accepted,Poaceae,Festuca,,ovina,,,L.,kew-415853,Accepted,FALSE,FALSE,FALSE,12/26/24
623,FESTUCA PRATENSIS,FESTUCA,,pratensis,NA,NA,,,kew-416331,TRUE,1.1,Accepted,Poaceae,Festuca,,pratensis,,,Huds.,kew-416331,Accepted,FALSE,FALSE,FALSE,12/26/24
624,FESTUCA PYROGEA,FESTUCA,,pyrogea,NA,NA,,,kew-416422,TRUE,1.1,Accepted,Poaceae,Festuca,,pyrogea,,,Speg.,kew-416422,Accepted,FALSE,FALSE,FALSE,12/26/24
625,FESTUCA RUBRA,FESTUCA,,rubra,NA,NA,,,kew-416502,TRUE,1.1,Accepted,Poaceae,Festuca,,rubra,,,L.,kew-416502,Accepted,FALSE,FALSE,FALSE,12/26/24
626,FESTUCA RUPICOLA,FESTUCA,,rupicola,NA,NA,,,kew-416663,TRUE,1.1,Accepted,Poaceae,Festuca,,rupicola,,,Heuff.,kew-416663,Accepted,FALSE,FALSE,FALSE,12/26/24
627,FESTUCA VAGINATA,FESTUCA,,vaginata,NA,NA,,,kew-417056,TRUE,1.1,Accepted,Poaceae,Festuca,,vaginata,,,Waldst. & Kit. ex Willd.,kew-417056,Accepted,FALSE,FALSE,FALSE,12/26/24
628,FESTUCA VIVIPARA,FESTUCA,,vivipara,NA,NA,,,kew-417190,TRUE,1.1,Accepted,Poaceae,Festuca,,vivipara,,,(L.) Sm.,kew-417190,Accepted,FALSE,FALSE,FALSE,12/26/24
629,FILAGO DEPRESSA,FILAGO,,depressa,NA,NA,,,gcc-77027,TRUE,1.1,Accepted,Compositae,Filago,,depressa,,,A.Gray,gcc-77027,Accepted,FALSE,FALSE,FALSE,12/26/24
630,FIMBRISTYLIS AUTUMNALIS,FIMBRISTYLIS,,autumnalis,NA,NA,,,kew-245280,TRUE,1.1,Accepted,Cyperaceae,Fimbristylis,,autumnalis,,,(L.) Roem. & Schult.,kew-245280,Accepted,FALSE,FALSE,FALSE,12/26/24
631,FIMBRISTYLIS DICHOTOMA,FIMBRISTYLIS,,dichotoma,NA,NA,,,kew-245437,TRUE,1.1,Accepted,Cyperaceae,Fimbristylis,,dichotoma,,,(L.) Vahl,kew-245437,Accepted,FALSE,FALSE,FALSE,12/26/24
632,FIMBRISTYLIS PUBERULA,FIMBRISTYLIS,,puberula,NA,NA,,,kew-245847,TRUE,1.1,Accepted,Cyperaceae,Fimbristylis,,puberula,,,Vahl,kew-245847,Accepted,FALSE,FALSE,FALSE,12/26/24
633,FLOURENSIA THURIFERA,FLOURENSIA,,thurifera,NA,NA,,,gcc-22476,TRUE,1.1,Accepted,Compositae,Flourensia,,thurifera,,,(Molina) DC.,gcc-22476,Accepted,FALSE,FALSE,FALSE,12/26/24
634,FOENICULUM VULGARE,FOENICULUM,,vulgare,NA,NA,,,kew-2813604,TRUE,1.1,Accepted,Apiaceae,Foeniculum,,vulgare,,,Mill.,kew-2813604,Accepted,FALSE,FALSE,FALSE,12/26/24
635,FRAGARIA VESCA,FRAGARIA,,vesca,NA,NA,,,rjp-23,TRUE,1.1,Accepted,Rosaceae,Fragaria,,vesca,,,L.,rjp-23,Accepted,FALSE,FALSE,FALSE,12/26/24
636,FRAGARIA VIRGINIANA,FRAGARIA,,virginiana,NA,NA,,,rjp-38099,TRUE,1.1,Accepted,Rosaceae,Fragaria,,virginiana,,,Mill.,rjp-38099,Accepted,FALSE,FALSE,FALSE,12/26/24
637,FRAGARIA VIRIDIS,FRAGARIA,,viridis,NA,NA,,,rjp-43499,TRUE,1.1,Accepted,Rosaceae,Fragaria,,viridis,,,Weston,rjp-43499,Accepted,FALSE,FALSE,FALSE,12/26/24
638,FRANGULA ALNUS,FRANGULA,,alnus,NA,NA,,,kew-2814031,TRUE,1.1,Accepted,Rhamnaceae,Frangula,,alnus,,,Mill.,kew-2814031,Accepted,FALSE,FALSE,FALSE,12/26/24
639,FRASERA ALBICAULIS,FRASERA,,albicaulis,NA,NA,,,kew-2814324,TRUE,1.1,Accepted,Gentianaceae,Frasera,,albicaulis,,,Griseb.,kew-2814324,Accepted,FALSE,FALSE,FALSE,12/26/24
640,FUMANA ERICIFOLIA,FUMANA,,ericifolia,NA,NA,,,kew-2815180,TRUE,1.1,Accepted,Cistaceae,Fumana,,ericifolia,,,Wallr.,kew-2815180,Accepted,FALSE,FALSE,FALSE,12/26/24
