"","site_code","Taxon","mean.before.control","mean.before.drought","mean.after.control","mean.after.drought","drought.after.minus.before","control.after.minus.before","cover.change","mean.after.drought.plus","mean.before.drought.plus","mean.after.control.plus","mean.before.control.plus","drought.after.minus.before.plus","control.after.minus.before.plus","cover.change.plus","relative.cover.change","log.fold.change.cover"
"124","jilpanger.au","LEVENHOOKIA DUBIA",0.5,0.5,0.5,0,-0.5,0,-0.5,1e-07,0.5000001,0.5000001,0.5000001,-0.5,0,-0.5,-0.99999980000004,1.99999960000008e-07
"125","jilpanger.au","LOMANDRA JUNCEA",0.5,0.5,0.5,0,-0.5,0,-0.5,1e-07,0.5000001,0.5000001,0.5000001,-0.5,0,-0.5,-0.99999980000004,1.99999960000008e-07
"126","jilpanger.au","WAHLENBERGIA GRACILENTA",0.5,0.5,0.5,0,-0.5,0,-0.5,1e-07,0.5000001,0.5000001,0.5000001,-0.5,0,-0.5,-0.99999980000004,1.99999960000008e-07
"127","capwhite.us","PECTOCARYA HETEROCARPA",0.5,0.5,1.25,0,-0.5,0.75,-1.25,1e-07,0.5000001,1.2500001,0.5000001,-0.5,0.75,-1.25,-2.4999995000001,7.99999936000005e-08
"128","allmendo.ch","LEONTODON HISPIDUS",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"129","capmcd.us","AMBROSIA DELTOIDEA",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"130","capmcd.us","CALANDRINIA CILIATA",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"131","capmcd.us","MONOLEPIS NUTTALLIANA",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"132","capwhite.us","AMBROSIA DELTOIDEA",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"133","capwhite.us","ERODIUM TEXANUM",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"134","capwhite.us","LOEFLINGIA SQUARROSA",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"135","credoj.au","CALOTIS HISPIDULA",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"136","gmmolar.us","ACACIA GREGGII",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"137","gmmolar.us","FILAGO DEPRESSA",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"138","gmmolar.us","LEPIDIUM LASIOCARPUM",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"139","gmmolar.us","SALVIA COLUMBARIAE",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"140","gmmolar.us","STYLOCLINE PSILOCARPHOIDES",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"141","jilpanger.au","JUNCUS BUFONIUS",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"142","jilpanger.au","PENTASCHISTIS AIROIDES",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"143","kernb.ca","ORTHOCARPUS LUTEUS",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"144","matador.ca","AGOSERIS GLAUCA",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"145","oreac.us","COLLOMIA LINEARIS",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"146","sevblack.us","KALLSTROEMIA PARVIFLORA",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"147","sevblue.us","EUPHORBIA ALBOMARGINATA",0.5,0.5,0,0,-0.5,-0.5,0,1e-07,0.5000001,1e-07,0.5000001,-0.5,-0.5,0,0,1
"148","baddrt.de","TRIPLEUROSPERMUM INODORUM",0.533333333,0.5,0.5,0,-0.5,-0.033333333,-0.466666667,1e-07,0.5000001,0.5000001,0.533333433,-0.5,-0.033333333,-0.466666667,-0.933333147333371,2.13333287866676e-07
"149","jilpanger.au","BRACHYSCOME PERPUSILLA",0.6,0.5,0.5,0,-0.5,-0.1,-0.4,1e-07,0.5000001,0.5000001,0.6000001,-0.5,-0.1,-0.4,-0.799999840000032,2.39999944000013e-07
"150","jilpanger.au","SILOXERUS MULTIFLORUS",0.625,0.5,2,0,-0.5,1.375,-1.875,1e-07,0.5000001,2.0000001,0.6250001,-0.5,1.375,-1.875,-3.74999925000015,6.24999943750008e-08
"151","falls.au","CHAEROPHYLLUM ERIOPODUM",0.666666667,0.5,0.5,0,-0.5,-0.166666667,-0.333333333,1e-07,0.5000001,0.5000001,0.666666767,-0.5,-0.166666667,-0.333333333,-0.666666532666693,2.66666600133349e-07
"152","credoj.au","MEDICAGO MINIMA",0.666666667,0.5,8,0,-0.5,7.333333333,-7.833333333,1e-07,0.5000001,8.0000001,0.666666767,-0.5,7.333333333,-7.833333333,-15.6666635326673,1.66666656333335e-08
"153","gmmolar.us","ERIASTRUM EREMICUM",0.7,0.5,0,0,-0.5,-0.7,0.2,1e-07,0.5000001,1e-07,0.7000001,-0.5,-0.7,0.2,0.399999920000016,1.39999992000002
"154","sevblue.us","ECHINOMASTUS INTERTEXTUS",0.75,0.5,0,0,-0.5,-0.75,0.25,1e-07,0.5000001,1e-07,0.7500001,-0.5,-0.75,0.25,0.49999990000002,1.49999990000002
"155","credom.au","PASPALIDIUM CLEMENTII",1,0.5,0.5,0,-0.5,-0.5,0,1e-07,0.5000001,0.5000001,1.0000001,-0.5,-0.5,1.66533453693773e-16,3.33066840774179e-16,3.99999880000032e-07
"156","gmgranite.us","LEPIDIUM LASIOCARPUM",1,0.5,0,0,-0.5,-1,0.5,1e-07,0.5000001,1e-07,1.0000001,-0.5,-1,0.5,0.99999980000004,1.99999980000004
"157","oreaa.us","PERIDERIDIA OREGANA",1,0.5,0,0,-0.5,-1,0.5,1e-07,0.5000001,1e-07,1.0000001,-0.5,-1,0.5,0.99999980000004,1.99999980000004
"158","sevmixed.us","HOFFMANNSEGGIA DREPANOCARPA",1,0.5,0,0,-0.5,-1,0.5,1e-07,0.5000001,1e-07,1.0000001,-0.5,-1,0.5,0.99999980000004,1.99999980000004
"159","kernb.ca","CARDUUS NUTANS",1.25,0.5,0,0,-0.5,-1.25,0.75,1e-07,0.5000001,1e-07,1.2500001,-0.5,-1.25,0.75,1.49999970000006,2.49999970000006
"160","jilpanger.au","DROSERA ABERRANS",1.625,0.5,0.5,0,-0.5,-1.125,0.625,1e-07,0.5000001,0.5000001,1.6250001,-0.5,-1.125,0.625,1.24999975000005,6.49999780000062e-07
"161","kiskun.hu","CENTAUREA ARENARIA",2.375,0.5,1.6,0,-0.5,-0.775,0.275,1e-07,0.5000001,1.6000001,2.3750001,-0.5,-0.775,0.275,0.549999890000022,2.96874934570326e-07
"162","allmendo.ch","TEUCRIUM MONTANUM",3.5,0.5,7.25,0,-0.5,3.75,-4.25,1e-07,0.5000001,7.2500001,3.5000001,-0.5,3.75,-4.25,-8.49999830000034,9.65517062544625e-08
"163","oreaa.us","PACKERA CANA",25.5,0.5,15.5,0,-0.5,-10,9.5,1e-07,0.5000001,15.5000001,25.5000001,-0.5,-10,9.5,18.9999962000008,3.29032191425612e-07
"164","capmcd.us","LOGFIA ARIZONICA",0,0.5,0.5,0,-0.5,0.5,-1,1e-07,0.5000001,0.5000001,1e-07,-0.5,0.5,-1,-1.99999960000008,3.99999840000048e-14
"165","capwhite.us","VULPIA OCTOFLORA",0,0.5,0.5,0,-0.5,0.5,-1,1e-07,0.5000001,0.5000001,1e-07,-0.5,0.5,-1,-1.99999960000008,3.99999840000048e-14
"166","sevblue.us","SPHAERALCEA HASTULATA",0,0.5,2,0,-0.5,2,-2.5,1e-07,0.5000001,2.0000001,1e-07,-0.5,2,-2.5,-4.9999990000002,9.99999750000053e-15
"167","nnss.us","RAFINESQUIA NEOMEXICANA",0.1346801,0.50410455,0,0,-0.50410455,-0.1346801,-0.36942445,1e-07,0.50410465,1e-07,0.1346802,-0.50410455,-0.1346801,-0.36942445,-0.732832855241466,0.267167144758534
"168","nnss.us","CRYPTANTHA INTERMEDIA",0.273154156,0.5408999,1.083267986,0.5414678,0.000567900000000066,0.81011383,-0.80954593,0.5414679,0.5409,1.083268086,0.273154256,0.000567900000000066,0.81011383,-0.80954593,-1.49666468848216,0.25242232165586
"169","baddrt.de","BROMUS HORDEACEUS",0,0.55,0.55,0.01,-0.54,0.55,-1.09,0.0100001,0.5500001,0.5500001,1e-07,-0.54,0.55,-1.09,-1.98181782148767,3.30581697970281e-09
"170","yarradrt.au","KYLLINGA ODORATA",0.3,0.55,1.5,1.25,0.7,1.2,-0.5,1.2500001,0.5500001,1.5000001,0.3000001,0.7,1.2,-0.5,-0.909090743801683,0.454545529476572
"171","kiskun.hu","BASSIA LANIFLORA",1.45,0.5525,0.125,0.0575,-0.495,-1.325,0.83,0.0575001,0.5525001,0.1250001,1.4500001,-0.495,-1.325,0.83,1.50226217153626,1.20724081751215
"172","allmendb.ch","TRIFOLIUM PRATENSE",0.583333333,0.583333333,1,0.75,0.166666667,0.416666667,-0.25,0.7500001,0.583333433,1.0000001,0.583333433,0.166666667,0.416666667,-0.25,-0.428571355346952,0.750000024999997
"173","capwhite.us","PLANTAGO PATAGONICA",0.714285714,0.583333333,1.5,1,0.416666667,0.785714286,-0.369047619,1.0000001,0.583333433,1.5000001,0.714285814,0.416666667,0.785714286,-0.369047619,-0.632652953049581,0.816326532307096
"174","allmendo.ch","CENTAUREA JACEA",1,0.583333333,1,2.25,1.666666667,0,1.666666667,2.2500001,0.583333433,1.0000001,1.0000001,1.666666667,0,1.666666667,2.8571423695511,3.8571423695511
"175","gmmolar.us","PECTOCARYA PLATYCARPA",1.116666667,0.6,0.5,0.5,-0.1,-0.616666667,0.516666667,0.5000001,0.6000001,0.5000001,1.116666767,-0.1,-0.616666667,0.516666667,0.861110968148172,1.86111096814817
"176","credoj.au","MAIREANA CARNOSA",0.7,0.6,4.8,1.4,0.8,4.1,-3.3,1.4000001,0.6000001,4.8000001,0.7000001,0.8,4.1,-3.3,-5.49999908333349,0.340277786892362
"177","jrnchi.us","ARISTIDA PURPUREA",2.6915114,0.6081433,1.0141988,0,-0.6081433,-1.6773126,1.0691693,1e-07,0.6081434,1.0141989,2.6915115,-0.6081433,-1.6773126,1.0691693,1.75808748397171,4.36382279697192e-07
"178","allmendb.ch","FESTUCA OVINA",3.5,0.625,2.25,0.833333333,0.208333333,-1.25,1.458333333,0.833333433,0.6250001,2.2500001,3.5000001,0.208333333,-1.25,1.458333333,2.33333295946673,2.07407395735969
"179","gmmolar.us","PECTOCARYA SETOSA",1.325,0.625,0.5,0,-0.625,-0.825,0.2,1e-07,0.6250001,0.5000001,1.3250001,-0.625,-0.825,0.2,0.319999948800008,4.2399987936003e-07
"180","gmmolar.us","CRYPTANTHA CIRCUMSCISSA",0.583333333,0.642857143,0.5,0.7,0.057142857,-0.083333333,0.14047619,0.7000001,0.642857243,0.5000001,0.583333433,0.057142857,-0.083333333,0.14047619,0.218518483737454,1.27037031693417
"181","kiskun.hu","CONYZA CANADENSIS",0.375,0.66,0,0,-0.66,-0.375,-0.285,1e-07,0.6600001,1e-07,0.3750001,-0.66,-0.375,-0.285,-0.431818116391195,0.568181883608806
"182","nnss.us","CHORIZANTHE BREVICORNU",1.19583637,0.6628863,1.08313428,0.30563745,-0.35724885,-0.11270209,-0.24454676,0.30563755,0.6628864,1.08313438,1.19583647,-0.35724885,-0.11270209,-0.24454676,-0.368912018710898,0.509046028876339
"183","falls.au","CAREX HEBES",0.5,0.666666667,0.6,0.5,-0.166666667,0.1,-0.266666667,0.5000001,0.666666767,0.6000001,0.5000001,-0.166666667,0.1,-0.266666667,-0.399999940300009,0.625000051770826
"184","gmmolar.us","CRYPTANTHA PTEROCARYA",0.942857143,0.666666667,0.5,0.6,-0.066666667,-0.442857143,0.376190476,0.6000001,0.666666767,0.5000001,0.942857243,-0.066666667,-0.442857143,0.376190476,0.564285629075013,1.6971427254086
"185","falls.au","HYPOCHAERIS RADICATA",0.666666667,0.666666667,0.9,0.833333333,0.166666666,0.233333333,-0.066666667,0.833333433,0.666666767,0.9000001,0.666666767,0.166666666,0.233333333,-0.066666667,-0.0999999854500022,0.925925933786007
"186","jilpanger.au","DICHOPOGON STRICTUS",0.7,0.666666667,0.75,0.833333333,0.166666666,0.05,0.116666666,0.833333433,0.666666767,0.7500001,0.7000001,0.166666666,0.05,0.116666666,0.174999972662504,1.16666664172778
"187","oreac.us","ACHILLEA MILLEFOLIUM",4.833333333,0.666666667,2.666666667,1.833333333,1.166666666,-2.166666666,3.333333332,1.833333433,0.666666767,2.666666767,4.833333433,1.166666666,-2.166666666,3.333333332,4.99999924550011,4.98437443606454
"188","oreaa.us","BLEPHARIPAPPUS SCABER",0.7,0.7,0.9,0.6,-0.1,0.2,-0.3,0.6000001,0.7000001,0.9000001,0.7000001,-0.1,0.2,-0.3,-0.428571367346948,0.6666667037037
"189","credoj.au","RYTIDOSPERMA CAESPITOSUM",1,0.7,1.125,2.333333333,1.633333333,0.125,1.508333333,2.333333433,0.7000001,1.1250001,1.0000001,1.633333333,0.125,1.508333333,2.15476159646263,2.96296269916523
"190","ebro.es","JUNIPERUS PHOENICEA",0.042760667,0.70686,0,0.623084,-0.0837760000000001,-0.042760667,-0.0410153330000001,0.6230841,0.7068601,1e-07,0.042760767,-0.0837760000000001,-0.042760667,-0.0410153330000001,-0.0580246826776615,376928.249614099
"191","passogavia.it","OREOCHLOA DISTICHA",5.5,0.75,5.5,0.275,-0.475,0,-0.475,0.2750001,0.7500001,5.5000001,5.5000001,-0.475,0,-0.475,-0.6333332488889,0.3666667511111
"192","allmendb.ch","POTENTILLA GRANDIFLORA",0.375,0.75,0.916666667,0.666666667,-0.083333333,0.541666667,-0.625,0.666666767,0.7500001,0.916666767,0.3750001,-0.083333333,0.541666667,-0.625,-0.833333222222237,0.363636427046826
"193","falls.au","ASTEROLASIA TRYMALIOIDES",0.5,0.75,0.666666667,0.75,0,0.166666667,-0.166666667,0.7500001,0.7500001,0.666666767,0.5000001,0,0.166666667,-0.166666667,-0.222222193037041,0.750000037124994
"194","falls.au","CAREX BREVICULMIS",0.5,0.75,0.666666667,0.75,0,0.166666667,-0.166666667,0.7500001,0.7500001,0.666666767,0.5000001,0,0.166666667,-0.166666667,-0.222222193037041,0.750000037124994
"195","falls.au","RUMEX ACETOSELLA",0.583333333,0.75,0.833333333,0.75,0,0.25,-0.25,0.7500001,0.7500001,0.833333433,0.583333433,0,0.25,-0.25,-0.333333288888895,0.700000035879996
"196","credom.au","ENNEAPOGON POLYPHYLLUS",1.125,0.75,0.666666667,1,0.25,-0.458333333,0.708333333,1.0000001,0.7500001,0.666666767,1.1250001,0.25,-0.458333333,0.708333333,0.944444318074091,2.24999978637504
"197","yarradrt.au","LOTUS CORNICULATUS",1.943333333,0.75,2,1,0.25,0.056666667,0.193333333,1.0000001,0.7500001,2.0000001,1.943333433,0.25,0.0566666669999998,0.193333333,0.257777742962968,1.29555551403704
"198","credom.au","PTILOTUS OBOVATUS",0.5,0.75,0.5,1.25,0.5,0,0.5,1.2500001,0.7500001,0.5000001,0.5000001,0.5,0,0.5,0.66666657777779,1.66666657777779
"199","allmendb.ch","LEUCANTHEMUM VULGARE",1,0.75,1.375,1.5,0.75,0.375,0.375,1.5000001,0.7500001,1.3750001,1.0000001,0.75,0.375,0.375,0.499999933333342,1.45454539724519
"200","sevblack.us","SCLEROPOGON BREVIFOLIUS",4.1,0.75,1.95,0,-0.75,-2.15,1.4,1e-07,0.7500001,1.9500001,4.1000001,-0.75,-2.15,1.4,1.86666641777781,2.8034183542407e-07
"201","credoj.au","ENNEAPOGON POLYPHYLLUS",10.25,0.75,5.25,0,-0.75,-5,4.25,1e-07,0.7500001,5.2500001,10.2500001,-0.75,-5,4.25,5.66666591111121,2.60317423189725e-07
"202","nnss.us","NAMA ARETIOIDES",0.283584533,0.75338592,0.39203624,0,-0.75338592,0.108451707,-0.861837627,1e-07,0.75338602,0.39203634,0.283584633,-0.75338592,0.108451707,-0.861837627,-1.14395224243742,9.6014938996355e-08
"203","nnss.us","OXYTHECA PERFOLIATA",0.89137666,0.766761557,2.028706325,1.345047483,0.578285926,1.137329665,-0.559043739,1.345047583,0.766761657,2.028706425,0.89137676,0.578285926,1.137329665,-0.559043739,-0.729097150198265,0.770760346834346
"204","octc.us","VULPIA MICROSTACHYS",0.17305365,0.7749216,0,0,-0.7749216,-0.17305365,-0.60186795,1e-07,0.7749217,1e-07,0.17305375,-0.7749216,-0.17305365,-0.60186795,-0.776682276415798,0.223317723584202
"205","credoj.au","SALVIA VERBENACA",2.2,0.8,0.6,0.5,-0.3,-1.6,1.3,0.5000001,0.8000001,0.6000001,2.2000001,-0.3,-1.6,1.3,1.62499979687503,2.29166656076389
"206","passogavia.it","AGROSTIS RUPESTRIS",1.54,0.8,2.5,1.7,0.9,0.96,-0.0600000000000001,1.7000001,0.8000001,2.5000001,1.5400001,0.9,0.96,-0.0599999999999997,-0.0749999906250008,1.30899994601501
"207","oreac.us","PERIDERIDIA OREGANA",0.6,0.8,4.9,3.8,3,4.3,-1.3,3.8000001,0.8000001,4.9000001,0.6000001,3,4.3,-1.3,-1.62499979687503,0.581632680731983
"208","falls.au","PIMELEA ALPINA",2,0.833333333,1.833333333,1.166666667,0.333333334,-0.166666667,0.500000001,1.166666767,0.833333433,1.833333433,2.0000001,0.333333334,-0.166666667,0.500000001,0.599999929440009,1.52727266929191
"209","kernb.ca","SONCHUS ARVENSIS",1.5,0.833333333,1,1.25,0.416666667,-0.5,0.916666667,1.2500001,0.833333433,1.0000001,1.5000001,0.416666667,-0.5,0.916666667,1.09999986884002,2.24999983590002
"210","capwhite.us","LOGFIA ARIZONICA",2.428571429,0.833333333,0.928571429,4.7,3.866666667,-1.5,5.366666667,4.7000001,0.833333433,0.928571529,2.428571529,3.866666667,-1.5,5.366666667,6.43999923017609,14.750766795059
"211","nnss.us","GILIA BRECCIARUM",0.378193233,0.840660186,0,0,-0.840660186,-0.378193233,-0.462466953,1e-07,0.840660286,1e-07,0.378193333,-0.840660186,-0.378193233,-0.462466953,-0.550123469255927,0.449876530744073
"212","gmmolar.us","BROMUS RUBENS",0.866666667,0.85,1.285714286,1.428571429,0.578571429,0.419047619,0.15952381,1.428571529,0.8500001,1.285714386,0.866666767,0.578571429,0.419047619,0.15952381,0.187675048508818,1.13289759263514
"213","jrnchi.us","ERIOGONUM ANNUUM",1.3568186,0.85997535,0.4830918,0,-0.85997535,-0.8737268,0.01375145,1e-07,0.85997545,0.4830919,1.3568187,-0.85997535,-0.8737268,0.01375145,0.0159905146129462,3.26592352676222e-07
"214","capwhite.us","PECTOCARYA RECURVATA",0.5,0.875,0.5,0.5,-0.375,0,-0.375,0.5000001,0.8750001,0.5000001,0.5000001,-0.375,0,-0.375,-0.428571379591842,0.571428620408158
"215","passogavia.it","SALIX HERBACEA",1.403333333,0.9,0.703333333,0.55,-0.35,-0.7,0.35,0.5500001,0.9000001,0.703333433,1.403333433,-0.35,-0.7,0.35,0.388888845679017,1.21932596105929
"216","cdpt_drt.us","SPHAERALCEA COCCINEA",0.666666667,0.9,1,1.9,1,0.333333333,0.666666667,1.9000001,0.9000001,1.0000001,0.666666767,1,0.333333333,0.666666667,0.740740658806593,1.40740739617695
"217","kiskun.hu","CREPIS FOETIDA",0.602,0.9,0.01,0,-0.9,-0.592,-0.308,1e-07,0.9000001,0.0100001,0.6020001,-0.9,-0.592,-0.308,-0.342222184197535,6.6888223685664e-06
"218","ebro.es","HELIANTHEMUM MARIFOLIUM",0.817397778,0.913100222,1.093524056,1.185808556,0.272708334,0.276126278,-0.00341794399999984,1.185808656,0.913100322,1.093524156,0.817397878,0.272708334,0.276126278,-0.00341794399999984,-0.00374322943235129,0.970736244323367
"219","octc.us","ELYMUS ELYMOIDES",1.1684448,0.970887933,0.818374925,0.5475702,-0.423317733,-0.350069875,-0.0732478579999999,0.5475703,0.970888033,0.818375025,1.1684449,-0.423317733,-0.350069875,-0.0732478579999998,-0.075444186672759,0.805242347349585
"220","jilpanger.au","GNEPHOSIS DRUMMONDII",0.5,1,0.5,0.5,-0.5,0,-0.5,0.5000001,1.0000001,0.5000001,0.5000001,-0.5,0,-0.5,-0.499999950000005,0.500000049999995
"221","jilpanger.au","VULPIA MYUROS",0.5,1,0.5,0.5,-0.5,0,-0.5,0.5000001,1.0000001,0.5000001,0.5000001,-0.5,0,-0.5,-0.499999950000005,0.500000049999995
"222","oreaa.us","EREMOGONE CONGESTA",0.5,1,0,0.5,-0.5,-0.5,0,0.5000001,1.0000001,1e-07,0.5000001,-0.5,-0.5,-1.66533453693773e-16,-1.6653343704043e-16,2500000.75000002
"223","jilpanger.au","Centrolepis ARISTATA",0.6,1,0.5,0.5,-0.5,-0.1,-0.4,0.5000001,1.0000001,0.5000001,0.6000001,-0.5,-0.1,-0.4,-0.399999960000004,0.600000039999996
"224","credoj.au","CUSCUTA PLANIFLORA",0.625,1,0.5,0.5,-0.5,-0.125,-0.375,0.5000001,1.0000001,0.5000001,0.6250001,-0.5,-0.125,-0.375,-0.374999962500004,0.625000037499996
"225","jilpanger.au","SCHOENUS APOGON",0.625,1,0.625,0.5,-0.5,0,-0.5,0.5000001,1.0000001,0.6250001,0.6250001,-0.5,0,-0.5,-0.499999950000005,0.500000049999995
"226","kernb.ca","TARAXACUM TARAXACUM",0.666666667,1,0.833333333,0.5,-0.5,0.166666666,-0.666666666,0.5000001,1.0000001,0.833333433,0.666666767,-0.5,0.166666666,-0.666666666,-0.66666659933334,0.400000052359996
"227","matador.ca","RATIBIDA COLUMNIFERA",0.75,1,0,0.5,-0.5,-0.75,0.25,0.5000001,1.0000001,1e-07,0.7500001,-0.5,-0.75,0.25,0.249999975000002,3750000.87500001
"228","jilpanger.au","PIMELEA HUMILIS",1,1,5,0.5,-0.5,4,-4.5,0.5000001,1.0000001,5.0000001,1.0000001,-0.5,4,-4.5,-4.49999955000004,0.100000018
"229","credom.au","ERAGROSTIS DIELSII",10.5,1,1.25,0.5,-0.5,-9.25,8.75,0.5000001,1.0000001,1.2500001,10.5000001,-0.5,-9.25,8.75,8.74999912500009,4.20000012399995
"230","credoj.au","PTILOTUS OBOVATUS",1.5,1,2.25,0.75,-0.25,0.75,-1,0.7500001,1.0000001,2.2500001,1.5000001,-0.25,0.75,-1,-0.99999990000001,0.500000027777776
"231","oreaa.us","EPILOBIUM BRACHYCARPUM",0.8,1,1.5,0.9,-0.1,0.7,-0.8,0.9000001,1.0000001,1.5000001,0.8000001,-0.1,0.7,-0.8,-0.799999920000008,0.480000033333331
"232","falls.au","ERIGERON BELLIDIOIDES",0.5,1,0.5,1,0,0,0,1.0000001,1.0000001,0.5000001,0.5000001,0,0,0,0,1
"233","credom.au","CEPHALIPTERUM DRUMMONDII",0.5,1,20,1,0,19.5,-19.5,1.0000001,1.0000001,20.0000001,0.5000001,0,19.5,-19.5,-19.4999980500002,0.025000004875
"234","brokenh.au","SCLEROLAENA DIACANTHA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"235","elvadrt.ee","CERASTIUM ARVENSE",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"236","elvadrt.ee","RUMEX ACETOSA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"237","esw.ca","ERIGERON ANNUUS",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"238","lygraint.no","AGROSTIS CANINA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"239","lygraold.no","TRIENTALIS EUROPEA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"240","matador.ca","SYMPHYOTRICHUM ERICOIDES",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"241","paike.ar","ACAENA POEPPIGIANA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"242","paike.ar","AGROSTIS INCONSPICUA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"243","paike.ar","ARMERIA MARITIMA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"244","paike.ar","AZORELLA MONANTHA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"245","paike.ar","CERASTIUM ARVENSE",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"246","paike.ar","CLINOPODIUM DARWINII",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"247","paike.ar","DESCHAMPSIA CESPITOSA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"248","paike.ar","JUNELLIA ODONELLII",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"249","paike.ar","LEUCHERIA PURPUREA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"250","paike.ar","NASSAUVIA ACULEATA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"251","paike.ar","NASSAUVIA DARWINII",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"252","paike.ar","OXALIS ENNEAPHYLLA",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"253","paike.ar","SENECIO MISER",1,1,1,1,0,0,0,1.0000001,1.0000001,1.0000001,1.0000001,0,0,0,0,1
"254","konzadrt.us","ARTEMISIA LUDOVICIANA",1,1,2,1,0,1,-1,1.0000001,1.0000001,2.0000001,1.0000001,0,1,-1,-0.99999990000001,0.500000024999999
"255","lygraint.no","VACCINIUM ULIGINOSUM",1,1,2,1,0,1,-1,1.0000001,1.0000001,2.0000001,1.0000001,0,1,-1,-0.99999990000001,0.500000024999999
"256","spvdrt.ar","PLANTAGO PATAGONICA",1,1,2,1,0,1,-1,1.0000001,1.0000001,2.0000001,1.0000001,0,1,-1,-0.99999990000001,0.500000024999999
"257","lygraint.no","GALIUM SAXATILE",1,1,3,1,0,2,-2,1.0000001,1.0000001,3.0000001,1.0000001,0,2,-2,-1.99999980000002,0.333333355555555
"258","mattheis.ca","TRAGOPOGON DUBIUS",1,1,3.8,1,0,2.8,-2.8,1.0000001,1.0000001,3.8000001,1.0000001,0,2.8,-2.8,-2.79999972000003,0.263157914127423
