"site_code","Taxon","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","rootDiam.mm","SRL.groot.cahill.merge","RTD.groot.cahill.merge","RMF.g.g","local_lifespan","local_lifeform","functional_group","plant_id","impute.leafN.mg.g","impute.height.m","impute.rootN.mg.g","impute.SLA_m2.kg","impute.root.depth_m","impute.rootDiam.mm","impute.SRL.groot.cahill.merge","impute.RTD.groot.cahill.merge","impute.RMF.g.g"
"allmendb.ch","POTENTILLA GRANDIFLORA",-0.625,22.50305872,0.173728571,NA,15.81420718,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",596,22.5981289459182,0.179615769529855,9.53738726440595,16.4574248706992,0.460644640674969,0.294320931840099,10.7819656952296,0.525778174046059,0.389489139623063
"rhijn.nl","POTENTILLA REPTANS",18.5,24.6133503,0.274083333,NA,25.43715928,NA,NA,10.2985364,NA,0.3725,"PERENNIAL","FORB","FORB",597,24.6038272844612,0.253992937871843,9.96756285693527,24.1390964037184,0.459694288541486,0.287825388806243,12.1713870149631,0.455071867341854,0.378872361532901
"passogavia.it","PRIMULA GLUTINOSA",-0.03,26.87990333,0.0794,NA,13.65015056,0.2515,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",598,25.4612336385882,0.0703402800102102,12.3765190941826,15.053226821881,0.2244475092247,0.306958588637568,105.990212598852,0.541250669396793,0.320028707309036
"allmendo.ch","PRUNELLA VULGARIS",-4.25,16.811555,0.250255556,5.87871,23.15800111,0.254,0.294300536,223.0600732,0.161917314,0.335769284,"PERENNIAL","FORB","FORB",599,16.8688786075228,0.250734072370293,6.04625952532262,23.0417444355519,0.254548011534468,0.294582113989998,221.498031135395,0.161725685414549,0.335987918123
"allmendb.ch","PRUNELLA VULGARIS",0.666666663,16.811555,0.250255556,5.87871,23.15800111,0.254,0.294300536,223.0600732,0.161917314,0.335769284,"PERENNIAL","FORB","FORB",600,16.8484345341852,0.250835262679561,6.02856981062366,23.0059463238246,0.254739916104143,0.294241769430739,221.291152947579,0.16154646895263,0.336581217663681
"rhijn.nl","PRUNELLA VULGARIS",1.5,16.811555,0.250255556,5.87871,23.15800111,0.254,0.294300536,223.0600732,0.161917314,0.335769284,"PERENNIAL","FORB","FORB",601,16.8619289440293,0.25144196199507,6.03757669898885,22.9902654226204,0.254613407455715,0.294647360323793,220.565899673023,0.161653612432875,0.336022744590403
"hard.us","PSEUDOROEGNERIA SPICATA",-17.375,16.8,0.4121,NA,9.74,1.413333333,0.237714286,NA,NA,NA,"PERENNIAL","GRASS","GRASS",602,16.6872332164782,0.42255676034195,7.44618212995852,11.9459366657212,1.07880688479869,0.249344190550262,75.9414477021614,0.270156666083241,0.459136371095043
"biddulph.ca","PSORALEA LANCEOLATA",4,NA,NA,NA,NA,2.135,NA,NA,NA,NA,"PERENNIAL","FORB","LEGUME",603,28.769226655973,0.33019723853117,17.7405796613545,18.0668484370737,2.12022472149359,0.351411294867803,57.39641728387,0.158665382987968,0.39009779733453
"cdpt_drt.us","PSORALIDIUM TENUIFLORUM",-5.2,24.3,0.056,26.25,16.82,2.598333333,0.66942,34.26262715,0.426284493,0.827467108,"PERENNIAL","FORB","LEGUME",604,24.208172606889,0.0586039949878423,26.0889937879302,16.8551504721312,2.54806365024277,0.661495187989491,34.223428059224,0.392513311065131,0.820160279843176
"konzadrt.us","PSORALIDIUM TENUIFLORUM",4.78,24.3,0.056,26.25,16.82,2.598333333,0.66942,34.26262715,0.426284493,0.827467108,"PERENNIAL","FORB","LEGUME",605,24.1791279407455,0.0584402152141089,26.0787396077447,16.8441440848739,2.53639112720824,0.66298330398693,34.1411346431495,0.389492315490809,0.823531181177744
"sand.us","PTERIDIUM AQUILINUM",-7.5,21.68333333,1.99667,9.852689835,16.50649574,0.254,0.2511,53.87484386,0.184848485,NA,"PERENNIAL","FORB","FORB",606,21.946809275698,2.04091177848013,9.43476207083656,16.9144050405036,0.347431485269377,0.251575660337841,54.7924295285945,0.209154263290278,0.34127268477004
"cobar.au","PTILOTUS ATRIPLICIFOLIUS",-4.75,NA,0.8666,NA,NA,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",607,23.6084845000669,0.861777695999262,9.56898631667632,11.4652255251271,0.665798303378539,0.228798733554795,54.4169895298113,0.281395182603442,0.224644348870337
"ethadb.au","PTILOTUS POLYSTACHYUS",20.5,23.98,1,NA,9.6,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",608,23.7359843311316,0.857600319697129,9.54433349153768,10.6392812552993,0.667369991007701,0.228260562229501,53.0445724406852,0.290046168562966,0.224768396047781
"jilpanger.au","QUINETIA URVILLEI",0,NA,0.104387128,NA,28.71151127,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",609,19.3951332507139,0.155676373369807,9.96524281683813,24.182688795621,0.43613919209359,0.429778397546988,97.2242264830616,0.149679581106612,0.402431273496135
"elvadrt.ee","RANUNCULUS ACRIS",2.666666666,24.40250649,0.26,8.85,22.85689329,0.44,0.35099,79.42699605,0.215759509,0.652478955,"PERENNIAL","FORB","FORB",610,24.3145214774917,0.257308357388753,8.90270595282312,22.7885717150775,0.434623805691603,0.350282819195082,82.2209178889435,0.215701009813576,0.648562475198877
"rhijn.nl","RANUNCULUS ACRIS",0.6,24.40250649,0.26,8.85,22.85689329,0.44,0.35099,79.42699605,0.215759509,0.652478955,"PERENNIAL","FORB","FORB",611,24.3200642221241,0.25855769534521,8.88878084543971,22.7664983696641,0.434117632326475,0.350228805327943,82.5411049675138,0.215163189419642,0.649224809288147
"cowidrt.ca","RANUNCULUS OCCIDENTALIS",0,18.8,NA,NA,NA,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",612,18.8137593676765,0.197122188756509,9.39324758662824,21.3440367468012,0.327862706041884,0.376213785401971,100.852869591854,0.193421933747357,0.54088902896548
"teshio.jp","RANUNCULUS REPENS",1,30.80309083,0.243333333,9.982096286,23.70182726,0.1524,0.412452083,217.6519817,0.133080484,0.400038348,"PERENNIAL","FORB","FORB",613,29.9715709192803,0.238737963077999,9.93926217884042,24.0518030041775,0.169916937621984,0.405984672124387,192.617806423305,0.13497942876428,0.416987192907862
"jilpanger.au","RANUNCULUS ROBERTSONII",-0.5,NA,0.1,NA,NA,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",614,23.0034723343861,0.10055690142444,9.15148965674262,23.2368883586164,0.298102230698423,0.396180916052097,100.626371800461,0.194508387471375,0.541810373092772
"scruzm.us","RAPHANUS SATIVUS",9.36058357,NA,0.715,14.825,32.80166667,1.566666667,0.3,161.9,0.087,0.567777778,"ANNUAL","FORB","FORB",615,29.8365093838725,0.677843347617246,14.5869755349815,32.179966167659,1.54642555270605,0.300016071016646,161.302607751794,0.087382561604532,0.565833437858998
"scruzl.us","RAPHANUS SATIVUS",24.03450614,NA,0.715,14.825,32.80166667,1.566666667,0.3,161.9,0.087,0.567777778,"ANNUAL","FORB","FORB",616,29.8165252236025,0.675019508001848,14.6085607668541,32.1880595196759,1.54337953370495,0.300269424855276,161.788426550518,0.0874437037073215,0.566598926738907
"matador.ca","RATIBIDA COLUMNIFERA",0.25,17.595,0.395,NA,22.85,0.3556,0.660475,NA,NA,NA,"PERENNIAL","FORB","FORB",617,17.8567248030732,0.336363460176441,9.58225839025541,21.902512253745,0.385770369555971,0.596968503100573,87.8499254447921,0.141645739680466,0.367498204919992
"allmendo.ch","RHINANTHUS MINOR",-1.333333334,34.3558401,0.395833333,11.53,19.63316458,0.08,NA,NA,NA,NA,"ANNUAL","FORB","FORB",618,33.844002044494,0.391425808349987,11.6164002297786,19.6611892260234,0.0843934748009691,0.1800439427381,227.022155632159,0.167419126077284,0.376508793192072
"allmendb.ch","RHINANTHUS MINOR",3.166666667,34.3558401,0.395833333,11.53,19.63316458,0.08,NA,NA,NA,NA,"ANNUAL","FORB","FORB",619,33.6836475827414,0.392271758464575,11.6072015314703,19.6258076026409,0.0834333411108183,0.179869295577109,226.858248848083,0.167451514464342,0.376506813688947
"cobar.au","RHODANTHE FLORIBUNDA",-1,NA,0.25,NA,24.57445233,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",620,19.6626189525818,0.215411366532167,10.1234246728431,25.1628697773609,0.446285813638929,0.411058647433107,102.903931828866,0.144297651548067,0.402645932961682
"quilpie.au","RHODANTHE FLORIBUNDA",-4,NA,0.25,NA,24.57445233,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",621,19.6542632363401,0.21868612432965,10.1391876276901,25.0798461786703,0.445798667574393,0.410801353304954,103.213441580004,0.144056752044379,0.402003807498395
"milparinka.au","RHODANTHE FLORIBUNDA",-2,NA,0.25,NA,24.57445233,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",622,19.6628422456245,0.214453326406523,10.1461985836104,25.2529307270676,0.446012582099847,0.412250969561231,102.728983084175,0.143885417050393,0.402898228496898
"cobar.au","RHODANTHE PYGMAEA",1,NA,0.046317497,NA,42.57799953,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",623,20.0228589312934,0.0892445788850973,9.80837926033889,36.8385788406001,0.4100309781459,0.45947226069329,110.637288699188,0.134153065149102,0.408219615000367
"brokenh.au","RHODANTHE PYGMAEA",-1,NA,0.046317497,NA,42.57799953,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",624,20.0229888646957,0.0868268097332028,9.81293517767772,37.2775533400167,0.408565991608972,0.461906450710327,110.910529664784,0.134285703001568,0.408593536615866
"jilpanger.au","ROMULEA ROSEA",0,NA,0.265157499,NA,10.313611,NA,NA,NA,NA,NA,"PERENNIAL","GRASS","FORB",625,15.4898736701543,0.23193760734536,6.48614767470606,11.6637660545455,0.453707377381601,0.341805925424724,137.335272819993,0.0480197082368779,0.367961104493774
"purdue.us","RUDBECKIA HIRTA",0,28.33854,0.48345,21.64598,20.28284683,0.254,0.2691575,119.2626432,0.134249,0.287233853,"THREE","FORB","FORB",626,26.430246800077,0.467574920607195,21.5416094341653,20.3749756983995,0.267742175012131,0.277873746483577,120.996879338575,0.138572095362769,0.305556705630122
"konzadrt.us","RUELLIA HUMILIS",1,21.185,0.502906667,NA,12.07550636,0.1016,0.435330769,18.40109592,0.413307,0.340371153,"PERENNIAL","FORB","FORB",627,20.4333262511487,0.241795878124317,19.0558364900249,12.0968529208661,0.106592160274078,0.409696822435413,19.7790894911032,0.520247562377643,0.312936433388685
"elvadrt.ee","RUMEX ACETOSA",0,40.4730773,0.63555,9.226533422,27.38613324,0.9,0.240291458,161.1286432,0.252258472,0.799502812,"PERENNIAL","FORB","FORB",628,39.1674707874679,0.609766696495549,9.31877544171652,27.3117048925239,0.9042669230438,0.238629892054621,156.20459603123,0.24555182960737,0.780734524799205
"rhijn.nl","RUMEX ACETOSA",1.25,40.4730773,0.63555,9.226533422,27.38613324,0.9,0.240291458,161.1286432,0.252258472,0.799502812,"PERENNIAL","FORB","FORB",629,39.4328901658045,0.615373375888451,9.31264591806089,27.3163957098229,0.901517529970991,0.236392892133529,157.651119373413,0.244330227595597,0.782327026475387
"falls.au","RUMEX ACETOSELLA",-0.25,11.61,0.235714286,18.76112,30.32394073,0.902,0.262467915,69.76965918,0.147587959,0.370900975,"PERENNIAL","FORB","FORB",630,14.768317149293,0.256450812956538,15.337675692082,29.7933904022743,0.906253526558934,0.268546278646532,71.9520688937162,0.162042007349631,0.409185332169018
"baddrt.de","RUMEX CRISPUS",2.5,28.64619072,0.671,3.807,27.4215048,2.915,0.17924,10.56194309,0.469710744,0.500519027,"PERENNIAL","FORB","FORB",631,27.9998726780979,0.634583545924605,4.32778404779512,26.124977537825,2.54215798131452,0.200663355109055,13.01841557811,0.45915017870862,0.509014285450852
"credom.au","RYTIDOSPERMA CAESPITOSUM",0.125,NA,0.55,NA,5.660402334,0.66,0.271,168.7,NA,0.293839227,"PERENNIAL","GRASS","GRASS",632,16.3760965175467,0.549852851360212,6.6695872508123,5.95653315383091,0.654519845521924,0.275407097329562,148.670970651559,0.25694470120251,0.295840901006398
"credoj.au","RYTIDOSPERMA CAESPITOSUM",1.508333333,NA,0.55,NA,5.660402334,0.66,0.271,168.7,NA,0.293839227,"PERENNIAL","GRASS","GRASS",633,16.3608939291085,0.551159029257383,6.66533483482626,5.93220258440827,0.648374789380248,0.275028310126582,149.507764292327,0.257089528772664,0.297600598252234
"gmmolar.us","SALVIA COLUMBARIAE",0,35.3,0.4225,NA,13.226092,NA,0.40084,195.4645928,0.041752684,0.56,"ANNUAL","FORB","FORB",634,32.1803974254955,0.438226807401195,8.99912694028587,14.5464995084735,1.49948893275861,0.386649317451286,193.939615062093,0.0497267257091718,0.497087516002426
"allmendb.ch","SALVIA PRATENSIS",1.25,19.3,0.520833333,NA,27.025,2.1,NA,NA,NA,0.265,"PERENNIAL","FORB","FORB",635,19.354507499914,0.512631946191053,7.43075700614729,26.1138701982377,1.65798110455763,0.446934432093344,174.19349675212,0.0522462120368347,0.269984751599393
"allmendo.ch","SALVIA PRATENSIS",0.75,19.3,0.520833333,NA,27.025,2.1,NA,NA,NA,0.265,"PERENNIAL","FORB","FORB",636,19.4878609607681,0.51029218242896,7.47231684017616,26.1897396397259,1.69050338095278,0.446717869652933,174.647574577228,0.0521934363624458,0.271969718454262
"credoj.au","SALVIA VERBENACA",1.3,NA,0.508333333,NA,11.94,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",637,22.1879922960894,0.49892117187266,7.90560970335247,14.580353272478,1.31677704763851,0.379900318852877,155.568503514127,0.0644162316601537,0.351985284239853
"credom.au","SALVIA VERBENACA",-1.5,NA,0.508333333,NA,11.94,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",638,22.3373713494243,0.498756020052839,7.93671197479293,14.9044873141843,1.30769592491646,0.380214960302727,157.579086939417,0.0636427599234517,0.351739243782259
"allmendb.ch","SANGUISORBA MINOR",-1.75,19.82857143,0.340136667,13.0925861,18.63307157,0.3048,0.4611271,118.7237432,0.280697821,0.348772897,"PERENNIAL","FORB","FORB",639,20.2620537295143,0.314767076481221,12.7986699865185,18.8785014019113,0.300430348948774,0.436252074673326,99.7356297007977,0.279507055259578,0.367148654858384
"allmendo.ch","SCABIOSA COLUMBARIA",0.791666667,21.2,0.594444444,NA,19.09599561,0.9,0.181166667,120.2294669,0.347953216,0.664804469,"PERENNIAL","FORB","FORB",640,21.1878396324335,0.588442497033267,9.97271385535541,20.4004227199565,0.893678124618212,0.18164742690619,131.242408717538,0.345400632109066,0.66223484104227
"allmendb.ch","SCABIOSA COLUMBARIA",-1.75,21.2,0.594444444,NA,19.09599561,0.9,0.181166667,120.2294669,0.347953216,0.664804469,"PERENNIAL","FORB","FORB",641,21.1924805229921,0.583907226654671,9.95687858697904,20.4170293714761,0.893929009360156,0.182120882494545,130.996561742881,0.346636955881256,0.663347439080368
"ukulingadrt.za","SCABIOSA COLUMBARIA",3.75,21.2,0.594444444,NA,19.09599561,0.9,0.181166667,120.2294669,0.347953216,0.664804469,"PERENNIAL","FORB","FORB",642,21.1989278907281,0.590024465631695,9.9693150818566,20.4276555341341,0.890430597105248,0.182084354101031,130.907592712551,0.346194592533601,0.662709022464033
"nnss.us","SCHISMUS ARABICUS",-1.906206587,NA,NA,4.05,NA,0.18,NA,NA,NA,NA,"ANNUAL","GRASS","GRASS",643,26.2290823022433,0.26610734153599,4.5895822347638,18.4164005787061,0.18396851974645,0.315227019084933,83.2551779247109,0.223754881972765,0.349301395885965
"capwhite.us","SCHISMUS ARABICUS",-35.28571429,NA,NA,4.05,NA,0.18,NA,NA,NA,NA,"ANNUAL","GRASS","GRASS",644,26.2447672736857,0.2650174957393,4.57731216958765,18.3545670993888,0.184252282023262,0.314691281001365,83.7065284410003,0.223511313981533,0.348877692129802
"capmcd.us","SCHISMUS ARABICUS",-7.57142858,NA,NA,4.05,NA,0.18,NA,NA,NA,NA,"ANNUAL","GRASS","GRASS",645,26.3101832197798,0.265197606804227,4.56627329790719,18.3897246596318,0.184948186634852,0.315399584023278,83.2337781980568,0.222698836608254,0.348860398325421
"spvdrt.ar","SCHISMUS BARBATUS",-1,29.00293247,0.25,NA,18.21,0.16,NA,81.47,NA,NA,"ANNUAL","GRASS","GRASS",646,28.813880230065,0.251138645653337,5.01139567237513,18.2407312698817,0.163922633940977,0.311197007575532,81.9494430245271,0.227951401953235,0.347396423982593
"gmmolar.us","SCHISMUS BARBATUS",-2.28571428,29.00293247,0.25,NA,18.21,0.16,NA,81.47,NA,NA,"ANNUAL","GRASS","GRASS",647,28.7743377539344,0.250157980330741,4.99312678957616,18.2448898947141,0.162372572783164,0.311808494233827,81.9474366861311,0.227827779146129,0.347125693232611
"gmgranite.us","SCHISMUS BARBATUS",3.714285721,29.00293247,0.25,NA,18.21,0.16,NA,81.47,NA,NA,"ANNUAL","GRASS","GRASS",648,28.7606868474207,0.251437192763459,4.98873440159203,18.2265841288108,0.16227012613247,0.312186170424632,82.2613557697156,0.227201434093261,0.347006565576143
"cedartrait.us","SCHIZACHYRIUM SCOPARIUM",-1.955555554,14.4,0.15,7.8,29.88,0.3048,0.563175,71.66428973,0.290984038,0.424696844,"PERENNIAL","GRASS","GRASS",649,14.5161957640131,0.150694281423486,7.80741097675849,29.5778750547576,0.30565821352957,0.559981853337068,71.6979677415786,0.290037224264647,0.423767784717537
"sand.us","SCHIZACHYRIUM SCOPARIUM",-6.5,14.4,0.15,7.8,29.88,0.3048,0.563175,71.66428973,0.290984038,0.424696844,"PERENNIAL","GRASS","GRASS",650,14.4920068060049,0.150570644668909,7.80706789296223,29.571103032153,0.306096348040222,0.560489182612468,71.7051358882545,0.289120679406671,0.42391804046368
"cedarsav.us","SCHIZACHYRIUM SCOPARIUM",-5.33928571,14.4,0.15,7.8,29.88,0.3048,0.563175,71.66428973,0.290984038,0.424696844,"PERENNIAL","GRASS","GRASS",651,14.4911722073139,0.150389528804183,7.79432884211285,29.5474735700336,0.305876681988349,0.559801378342591,71.5130144603334,0.289218365493937,0.423995735932383
"jilpanger.au","SCHOENUS APOGON",-0.5,NA,0.185216667,NA,10.04279485,NA,NA,NA,NA,NA,"PERENNIAL","GRAMINOID","GRAMINOID",652,17.1180393790852,0.236748898537727,5.67682219828759,10.5903762944595,0.334891585885497,0.331996606912202,59.6219793151626,0.246752559307568,0.338806848397739
"sand.us","SCLERIA TRIGLOMERATA",0,NA,1,NA,NA,NA,NA,NA,NA,NA,"PERENNIAL","GRAMINOID","GRAMINOID",653,17.8737812641927,0.994026441554622,6.16891130719164,10.3562934830403,0.365749246098103,0.282007314809342,70.8445618534084,0.221461440097117,0.323503175140854
"brokenh.au","SCLEROLAENA DIACANTHA",0,17.13159156,0.354166667,NA,4.354913878,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",654,18.3981648620716,0.348323810861486,9.05508148247146,4.52018613012977,0.248679868490805,0.267105056267296,40.561277459825,0.245995555015485,0.486751625211552
"cobar.au","SCLEROLAENA DIACANTHA",-1.666666667,17.13159156,0.354166667,NA,4.354913878,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",655,18.4054789508019,0.35060341193387,9.02175001682685,4.4665370617052,0.249133365071866,0.26621088495523,40.0089592493599,0.248484896562197,0.486622589858426
"quilpie.au","SCLEROLAENA DIACANTHA",-3,17.13159156,0.354166667,NA,4.354913878,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",656,18.4125271081268,0.349695937172753,9.023507446351,4.56927325263718,0.248954154247578,0.266901656547544,40.6361569480333,0.245269750697383,0.486233497806191
"milparinka.au","SCLEROLAENA DIACANTHA",0,17.13159156,0.354166667,NA,4.354913878,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",657,18.4216250109252,0.350606434738685,9.01060260478603,4.54352535416184,0.247910691494982,0.26687504339346,40.451857786493,0.245344366864127,0.486123585467115
"milparinka.au","SCLEROLAENA ERIACANTHA",-9,NA,0.2,NA,7.535749722,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",658,19.1908765979171,0.236058357766712,9.0922069002689,6.89684900574187,0.234242826347054,0.28557354571023,46.9247122117078,0.214106273522893,0.487961026963915
"quilpie.au","SCLEROLAENA ERIACANTHA",-0.666666667,NA,0.2,NA,7.535749722,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",659,19.2224095916073,0.234224861899439,9.11625489002086,6.95533764437304,0.233118610581238,0.286243857111272,47.0194925799747,0.21413388619157,0.488936880962637
"sevblack.us","SCLEROPOGON BREVIFOLIUS",1.4,NA,NA,NA,14.7175273,1.03,NA,NA,NA,NA,"PERENNIAL","GRASS","GRASS",660,17.1561971758535,0.403970854346082,7.28729122021626,16.0665055242875,0.581803738418578,0.318641271077356,83.3177102195775,0.234751628410074,0.418820864613986
"passogavia.it","SCORZONEROIDES HELVETICA",-0.76,19.91124679,0.036,NA,30.24299383,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",661,19.6060799820353,0.0748675660252396,9.59998312777058,27.46779843018,0.411505417881956,0.467747122298172,94.5013006352964,0.153226239881633,0.412075166240057
"kiskun.hu","SECALE SYLVESTRE",-0.624833333,NA,0.35,NA,13.426,NA,NA,NA,NA,NA,"ANNUAL","GRASS","GRASS",662,17.3518686560762,0.371271276463231,7.1671911299428,15.9360904761715,0.374376074758667,0.312015725424942,89.3137943241297,0.236796028770187,0.403188836346416
"cmss.us","SEDUM LANCEOLATUM",-6,14.02,0.034118056,NA,19.94714647,NA,NA,NA,NA,NA,"PERENNIAL","SUCCULENT","FORB",663,13.4041916824601,0.0557284155124162,4.93104075103977,18.4954317535597,0.130183540912804,0.433157299241876,122.55415429395,0.401864047725873,0.276973646227309
"oreaa.us","SEDUM STENOPETALUM",-0.833333333,12.3,0.1118,NA,9.29,0.1,0.58,NA,NA,NA,"PERENNIAL","FORB","FORB",664,12.074067948181,0.100264637963734,4.86669699431088,11.7623558201019,0.126180079487602,0.421566725643524,106.112678511742,0.450996906522563,0.27303051359564
"yarradrt.au","SENECIO MADAGASCARIENSIS",13.2,37.065,0.4,NA,23.57,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",665,29.8800563361534,0.345747682706104,10.6121115746731,22.9710491630203,0.431466391222995,0.366023828806364,116.188381453232,0.137096018727492,0.386511736441476
"jorndrt.us","SENNA BAUHINIOIDES",0.8,NA,0.18,NA,14.29802652,1.7,NA,NA,NA,NA,"PERENNIAL","FORB","LEGUME",666,28.4698275360808,0.238295422583933,17.0373917126409,15.6198938875319,1.22148015487775,0.352855027771709,54.9491592048728,0.168694730321026,0.373918087428179
"ukulingadrt.za","SETARIA NIGRIROSTRIS",-14.5,12.8,NA,3.5,NA,NA,0.3,NA,0.55,NA,"PERENNIAL","GRASS","GRASS",667,14.2163334826909,0.70078375519008,4.18558335796077,19.4151288177775,0.405361970969318,0.318599893969612,60.3730750203199,0.428541330940954,0.375066521602175
"cerrillos.ar","SETARIA PAMPEANA",-12.08666666,24.7,3.8,NA,19.52,NA,NA,NA,NA,NA,"PERENNIAL","GRASS","GRASS",668,20.7694754423291,2.39816752608969,5.17303148444905,19.900316179897,0.41574485695768,0.290237978038639,83.0719300826462,0.309924196231037,0.354310644867398
"yarradrt.au","SETARIA PARVIFLORA",-30.89,17.972,0.316785714,NA,26.31,NA,0.451,NA,NA,NA,"PERENNIAL","GRASS","GRASS",669,17.6100059982288,0.385784452402327,4.57465454111906,24.3761550825882,0.376043301726516,0.401199811194876,68.4036785417552,0.329511021465649,0.368283212876837
"brokenh.au","SIDA PETROPHILA",-0.166666667,NA,1.322333333,NA,6.557280047,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",670,26.6201247880702,0.36450911893345,9.90325239042059,8.85998686302127,0.314118290970976,0.279442727528055,17.9433564650003,0.309576847955591,0.320596715000571
"jilpanger.au","SILOXERUS MULTIFLORUS",-1.875,NA,0.033,NA,4.67,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",671,17.3184164278238,0.0804179680266212,8.8939658758915,12.3499604143228,0.44165078560771,0.450591344559968,65.4125830566172,0.205166280629885,0.416585564605198
"scruzh.us","SISYRINCHIUM BELLUM",-1.036249833,17.68333333,0.154285714,NA,11.53419611,NA,0.32952,118.754489,0.035354167,0.367217591,"PERENNIAL","FORB","FORB",672,16.7824583400754,0.169052533878472,6.31557200045719,11.9979734898586,0.44117320198294,0.348310843545341,145.316993351184,0.0403833286265959,0.36885457632801
"cedarsav.us","SISYRINCHIUM CAMPESTRE",0.5,12.11333333,0.231,NA,11.59588118,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",673,13.1657006119514,0.211591195515988,6.40695781237216,11.861754679563,0.463287560663093,0.350722956602586,133.635302720263,0.0488961170165603,0.3744278803636
"sevmixed.us","SOLANUM ELAEAGNIFOLIUM",0.875,NA,0.58325,NA,11.77367047,1.77,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",674,27.3758721884201,0.412783320422291,11.858099890335,11.0570575055509,1.71401720789676,0.313365181017771,179.808892089644,0.150753867435209,0.462602336065232
"brokenh.au","SOLANUM ELLIPTICUM",0,37.01758824,0.333333333,NA,5.182524555,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",675,27.7069069011371,0.361833876601301,11.4430960275146,7.04039173023805,1.5737716276195,0.311214327939581,147.920020589442,0.179766039887785,0.461540360692847
"passogavia.it","SOLDANELLA PUSILLA",-0.38,20.40547333,0.02,NA,16.8,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",676,20.443439243554,0.0308278482596319,11.6684469385777,18.501501826298,0.178914790966822,0.345643490099244,102.758749496569,0.548869401402418,0.327809659217361
"brookdale.ca","SOLIDAGO CANADENSIS",-2.5,15.13338959,0.485,5.2,14.07665001,0.3048,0.486273328,17.1911586,0.085770833,0.31,"PERENNIAL","FORB","FORB",677,15.1747101086117,0.482764423039115,5.20402793647493,14.0986207562224,0.306758902408383,0.487311870683417,17.5786460115796,0.0882333023619459,0.310652471587762
"purdue.us","SOLIDAGO CANADENSIS",-15.875,15.13338959,0.485,5.2,14.07665001,0.3048,0.486273328,17.1911586,0.085770833,0.31,"PERENNIAL","FORB","FORB",678,15.1959457162422,0.478376669875446,5.20595668526056,14.1085398256071,0.306263024614643,0.486806426756638,17.8895125964263,0.0888056817857479,0.31050364668343
"esw.ca","SOLIDAGO CANADENSIS",-14.66666667,15.13338959,0.485,5.2,14.07665001,0.3048,0.486273328,17.1911586,0.085770833,0.31,"PERENNIAL","FORB","FORB",679,15.1972646824997,0.482374162542553,5.20402175573677,14.0814662913459,0.307244084023855,0.487256500409368,17.6615449574252,0.0875200994913412,0.310442784319651
"baddrt.de","SOLIDAGO CANADENSIS",4.2,15.13338959,0.485,5.2,14.07665001,0.3048,0.486273328,17.1911586,0.085770833,0.31,"PERENNIAL","FORB","FORB",680,15.1770736258725,0.482737785423682,5.21134489313174,14.0860733317945,0.306467327111225,0.487241811392679,18.0205470167087,0.0881745744270975,0.310653171559857
"kernb.ca","SOLIDAGO MISSOURIENSIS",0.75,13.3335,0.576,5.2,12.52507393,0.2032,0.323716667,100.2127031,0.269866647,NA,"PERENNIAL","FORB","FORB",681,13.8329808597847,0.549128008949567,5.48899133108337,12.4985937712763,0.216708947073398,0.32419145868717,94.1520052836729,0.229240162663753,0.351829605999965
"cedartrait.us","SOLIDAGO NEMORALIS",-4.85714286,15.47778333,0.57,5.2,12.76442277,0.3048,0.369872222,208.2087011,0.17795925,0.270183504,"PERENNIAL","FORB","FORB",682,15.678909982728,0.56041179315788,5.33027468086974,12.8924010983763,0.296198005683191,0.366889783260732,176.158471603561,0.159281080648954,0.278927023875258
